,AGENCY-COMPANY,HEADQUARTERS,2014-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
330,Avrett Free Ginsberg* [Interpublic],New York,22199000,0.0,Avrett Free Ginsberg ,Interpublic
331,John McNeil Studio,"Berkeley, Calif.",22058000,55.1,John McNeil Studio,Independent
332,Laird & Partners* [MDC Partners],New York,21927000,1.6,Laird & Partners ,MDC Partners
333,Blitz,"Santa Monica, Calif.",21898000,10.6,Blitz,Independent
334,RevHealth*,"Morristown, N.J.",21848000,17.9,RevHealth,Independent
335,Barbarian Group [Cheil Worldwide],New York,21772000,23.5,Barbarian Group ,Cheil Worldwide
336,Entree Health New York* [Omnicom],New York,21772000,0.0,Entree Health New York ,Omnicom
337,Legacy Marketing Partners,Chicago,21744000,14.9,Legacy Marketing Partners,Independent
338,Red Interactive Agency*,"Santa Monica, Calif.",21738000,14.6,Red Interactive Agency,Independent
339,Scoppechio,"Louisville, Ky.",21722000,11.7,Scoppechio,Independent
340,Taylor,New York,21700000,2.8,Taylor,Independent
341,The Search Agency*,Los Angeles,21563000,-1.2,The Search Agency,Independent
342,Gotham Beauty* [Interpublic],New York,21556000,-9.0,Gotham Beauty ,Interpublic
343,Connelly Partners,Boston,21548000,2.6,Connelly Partners,Independent
344,Peter A. Mayer Advertising,New Orleans,21375000,-15.9,Peter A. Mayer Advertising,Independent
345,Closerlook*,Chicago,21368000,27.6,Closerlook,Independent
346,Dieste* [Omnicom],Dallas,21250000,3.6,Dieste ,Omnicom
347,Walton Isaacson,"Culver City, Calif.",21022000,8.4,Walton Isaacson,Independent
348,Sigma Group,"Upper Saddle River, N.J.",21000000,7.7,Sigma Group,Independent
349,Images USA,Atlanta,21000000,0.0,Images USA,Independent
350,LLNS* [Omnicom],New York,20900000,10.0,LLNS ,Omnicom
351,Vitro* [MDC Partners],San Diego,20900000,0.0,Vitro ,MDC Partners
352,Roberts & Langer DDB* [Omnicom],New York,20851000,4.3,Roberts & Langer DDB ,Omnicom
353,Marcus Thomas,Cleveland,20820000,14.7,Marcus Thomas,Independent
354,Racepoint Global,Boston,20547000,18.3,Racepoint Global,Independent
355,Elite SEM*,New York,20400000,47.8,Elite SEM,Independent
356,Fingerpaint,"Saratoga Springs, N.Y.",20346000,7.7,Fingerpaint,Independent
357,Hunter Public Relations* [MDC Partners],New York,20250000,10.0,Hunter Public Relations ,MDC Partners
358,Heartbeat Ideas* [Publicis],New York,20000000,0.0,Heartbeat Ideas ,Publicis
359,Razorfish Health* [Publicis],New York,20000000,0.0,Razorfish Health ,Publicis
360,Flashpoint Medica* [Omnicom],New York,19989000,0.0,Flashpoint Medica ,Omnicom
361,Dudnyk*,"Horsham, Pa.",19900000,19.9,Dudnyk,Independent
362,Cone Communications* [Omnicom],Boston,19808000,0.0,Cone Communications ,Omnicom
363,Adams & Knight,"Avon, Conn.",19787000,27.8,Adams & Knight,Independent
364,Schafer Condon Carter,Chicago,19772000,7.8,Schafer Condon Carter,Independent
365,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",19673000,11.7,GlynnDevins Advertising & Marketing,Independent
366,LeadDog Marketing Group,New York,19614000,18.7,LeadDog Marketing Group,Independent
367,Mastermind Involvement Marketing,Atlanta,19500000,9.6,Mastermind Involvement Marketing,Independent
368,HY Connect,Chicago,19478000,-6.5,HY Connect,Independent
369,Tierney* [Interpublic],Philadelphia,19440000,16.0,Tierney ,Interpublic
370,Trisect,Chicago,19428000,-9.6,Trisect,Independent
371,Archer Malmo,"Memphis, Tenn.",19290000,27.7,Archer Malmo,Independent
372,Digital Kitchen,Seattle,19200000,-5.4,Digital Kitchen,Independent
373,Vision7 International [BlueFocus Communication Group],Quebec City,19032000,12.4,Vision7 International ,BlueFocus Communication Group
374,5W Public Relations,New York,18961000,18.4,5W Public Relations,Independent
375,Zubi Advertising Services,"Coral Gables, Fla.",18900000,-0.5,Zubi Advertising Services,Independent
376,M Booth [Next Fifteen Communications Group],New York,18848000,8.2,M Booth ,Next Fifteen Communications Group
377,Riester,Phoenix,18742000,10.9,Riester,Independent
378,Fathom,"Valley View, Ohio",18551000,13.9,Fathom,Independent
379,Agency 720* [Omnicom],Detroit,18489000,-3.0,Agency 720 ,Omnicom
380,Shift Communications,"Newton, Mass.",18445000,-1.1,Shift Communications,Independent
381,McGarrah Jessee,"Austin, Texas",18400000,38.7,McGarrah Jessee,Independent
382,Burrell Communications Group* [Publicis],Chicago,18164000,-6.5,Burrell Communications Group ,Publicis
383,Rodgers Townsend* [Omnicom],St. Louis,18000000,11.0,Rodgers Townsend ,Omnicom
384,Risdall Marketing Group*,"New Brighton, Minn.",17950000,1.0,Risdall Marketing Group,Independent
385,Gage,Minneapolis,17900000,-24.2,Gage,Independent
386,Sterling-Rice Group,"Boulder, Colo.",17600000,-14.1,Sterling-Rice Group,Independent
387,Serino/Coyne* [Omnicom],New York,17597000,-8.8,Serino/Coyne ,Omnicom
388,Moosylvania*,St. Louis,17581000,-4.5,Moosylvania,Independent
389,3Q Digital [Harte Hanks],"San Mateo, Calif.",17548000,22.2,3Q Digital ,Harte Hanks
390,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",17500000,25.8,Casanova Pendrill ,Interpublic
391,Godfrey Q,San Francisco,17500000,2.9,Godfrey Q,Independent
392,Direct Partners* [Omnicom],"Marina del Rey, Calif.",17468000,11.4,Direct Partners ,Omnicom
393,SparkPR,San Francisco,17425000,26.6,SparkPR,Independent
394,TM Advertising* [Interpublic],Dallas,17394000,-25.0,TM Advertising ,Interpublic
395,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",17393000,15.8,Mitchell Communications Group ,Dentsu
396,Wpromote,"El Segundo, Calif.",17389000,37.5,Wpromote,Independent
397,Swanson Russell*,"Lincoln, Neb.",17360000,0.3,Swanson Russell,Independent
398,Sprocket Media*,"Pasadena, Calif.",17328000,-4.3,Sprocket Media,Independent
399,H&L Partners,San Francisco,17101000,12.9,H&L Partners,Independent
400,Marquette Group,"Peoria, Ill.",17074000,-22.3,Marquette Group,Independent
401,Sanders/Wingo,"El Paso, Texas",17029000,11.4,Sanders/Wingo,Independent
402,Bottle Rocket* [WPP],Dallas,17000000,0.0,Bottle Rocket ,WPP
403,GlobalWorks Group*,New York,17000000,13.3,GlobalWorks Group,Independent
404,Iris Worldwide [Cheil Worldwide],New York,16958000,-26.9,Iris Worldwide ,Cheil Worldwide
405,Peppercomm,New York,16958000,-3.9,Peppercomm,Independent
406,Liquid Agency,"San Jose, Calif.",16944000,-0.4,Liquid Agency,Independent
407,Zambezi,"Venice, Calif.",16912000,13.8,Zambezi,Independent
408,Duncan/Channon,San Francisco,16400000,15.5,Duncan/Channon,Independent
409,AdAsia Communications,"Englewood Cliffs, N.J.",16394000,5.8,AdAsia Communications,Independent
410,GKV,Baltimore,16378000,4.8,GKV,Independent
411,UniWorld Group* [WPP],"Brooklyn, N.Y.",16357000,-5.8,UniWorld Group ,WPP
412,MSI*,Chicago,16300000,-6.8,MSI,Independent
413,Pitch [Project WorldWide],"Culver City, Calif.",16200000,32.8,Pitch ,Project WorldWide
414,Carrot Creative*,"Brooklyn, N.Y.",16170000,56.4,Carrot Creative,Independent
415,Fitzgerald & Co.* [Interpublic],Atlanta,16154000,2.0,Fitzgerald & Co. ,Interpublic
416,SK&G*,Las Vegas,16148000,-15.7,SK&G,Independent
417,Sundog,"Fargo, N.D.",16134000,1.6,Sundog,Independent
418,Underground Elephant*,San Diego,16064000,16.4,Underground Elephant,Independent
419,Sullivan Higdon & Sink,"Wichita, Kan.",16059000,0.9,Sullivan Higdon & Sink,Independent
420,Eveo,San Francisco,16000000,-3.0,Eveo,Independent
421,Partners & Napier [Project WorldWide],"Rochester, N.Y.",16000000,-8.3,Partners & Napier ,Project WorldWide
422,Trozzolo Communications Group,"Kansas City, Mo.",15715000,15.8,Trozzolo Communications Group,Independent
423,Elias/Savion Advertising,Pittsburgh,15708000,42.1,Elias/Savion Advertising,Independent
424,Cooney/Waters Unlimited [Creston],New York,15438000,10.1,Cooney/Waters Unlimited ,Creston
425,BKV,Atlanta,15400000,8.5,BKV,Independent
426,TBC,Baltimore,15400000,-3.8,TBC,Independent
427,MX Group,"Burr Ridge, Ill.",15275000,14.0,MX Group,Independent
428,Space150,Minneapolis,15272000,8.8,Space150,Independent
429,Ignited,"El Segundo, Calif.",15270000,-17.5,Ignited,Independent
430,KHJ Brand Activation,Boston,15250000,5.2,KHJ Brand Activation,Independent
431,Ignite Social Media*,"Cary, N.C.",15161000,7.8,Ignite Social Media,Independent
432,Sawtooth,"Red Bank, N.J.",15050000,-11.0,Sawtooth,Independent
433,Chandelier Creative,New York,15000000,7.1,Chandelier Creative,Independent
434,Luckie & Co.,"Birmingham, Ala.",15000000,-21.1,Luckie & Co.,Independent
435,Big Spaceship,"Brooklyn, N.Y.",15000000,25.0,Big Spaceship,Independent
436,Berlin Cameron United* [WPP],New York,15000000,0.0,Berlin Cameron United ,WPP
437,Marlin Network,"Springfield, Mo.",14986000,12.4,Marlin Network,Independent
438,R2integrated,Baltimore,14978000,8.6,R2integrated,Independent
439,Imagination,Chicago,14823000,-2.0,Imagination,Independent
440,LMO Advertising,"Arlington, Va.",14792000,23.3,LMO Advertising,Independent
441,Power Creative,"Louisville, Ky.",14742000,-3.6,Power Creative,Independent
442,Story Worldwide [Next Fifteen Communications Group],New York,14700000,-1.3,Story Worldwide ,Next Fifteen Communications Group
443,Republica,Miami,14500000,21.8,Republica,Independent
444,Makovsky,New York,14500000,1.8,Makovsky,Independent
445,McCormick Co.,"Amarillo, Texas",14496000,-9.3,McCormick Co.,Independent
446,JPL,"Harrisburg, Pa.",14445000,8.6,JPL,Independent
447,Stephenz Group,"San Jose, Calif.",14318000,12.0,Stephenz Group,Independent
448,Palisades Media Group*,"Santa Monica, Calif.",14317000,10.9,Palisades Media Group,Independent
449,Radarworks*,Los Angeles,14303000,-0.8,Radarworks,Independent
450,Brand Union* [WPP],London,14180000,11.0,Brand Union ,WPP
451,Emanate* [Omnicom],New York,14153000,2.0,Emanate ,Omnicom
452,Buntin Group,"Nashville, Tenn.",14150000,1.0,Buntin Group,Independent
453,Natrel*,"Parsippany, N.J.",14140000,25.0,Natrel,Independent
454,SBC Advertising,"Columbus, Ohio",14131000,29.3,SBC Advertising,Independent
455,Intermark Group,"Birmingham, Ala.",14093000,-18.8,Intermark Group,Independent
456,Lippe Taylor*,New York,14088000,9.7,Lippe Taylor,Independent
457,Lockard & Wechsler Direct,"Irvington, N.Y.",14018000,-6.3,Lockard & Wechsler Direct,Independent
458,Beeby Clark & Meyler,"Stamford, Conn.",14000000,55.6,Beeby Clark & Meyler,Independent
459,LaneTerralever,Phoenix,14000000,27.3,LaneTerralever,Independent
460,LaForce & Stevens,New York,14000000,0.0,LaForce & Stevens,Independent
461,Relevent* [MDC Partners],New York,14000000,12.0,Relevent ,MDC Partners
462,Qorvis MSL Group* [Publicis],Washington,14000000,0.0,Qorvis MSL Group ,Publicis
463,HCB Health,"Austin, Texas",14000000,7.7,HCB Health,Independent
464,SSCG Media Group* [Omnicom],New York,13904000,17.3,SSCG Media Group ,Omnicom
465,Rasky Baerlein Strategic Communications,Boston,13899000,2.2,Rasky Baerlein Strategic Communications,Independent
466,Gelia,"Williamsville, N.Y.",13867000,24.7,Gelia,Independent
467,Genuine Interactive* [Interpublic],Boston,13829000,15.8,Genuine Interactive ,Interpublic
468,DMW Direct,"Chesterbrook, Pa.",13779000,-9.2,DMW Direct,Independent
469,Carol H. Williams Advertising,"Oakland, Calif.",13750000,11.3,Carol H. Williams Advertising,Independent
470,Camelot Strategic Marketing & Media,Dallas,13750000,-1.8,Camelot Strategic Marketing & Media,Independent
471,Iconmobile* [WPP],Berlin,13700000,0.0,Iconmobile ,WPP
472,Rise Interactive,Chicago,13608000,12.3,Rise Interactive,Independent
473,ICUC* [Dentsu],"Winnipeg, Manitoba",13600000,60.0,ICUC ,Dentsu
474,Rokkan* [Publicis],New York,13545000,29.0,Rokkan ,Publicis
475,Ron Foth Advertising,"Columbus, Ohio",13479000,-0.6,Ron Foth Advertising,Independent
476,Badger & Winters,New York,13459000,46.0,Badger & Winters,Independent
477,Lapiz* [Publicis],Chicago,13422000,16.7,Lapiz ,Publicis
478,Tenthwave Digital,New York,13400000,-2.3,Tenthwave Digital,Independent
479,Fame* [Omnicom],Minneapolis,13380000,0.0,Fame ,Omnicom
480,Company of Others,Houston,13252000,-8.3,Company of Others,Independent
481,Hanley Wood Marketing,Minneapolis,13242000,-8.3,Hanley Wood Marketing,Independent
482,Revana Digital,"San Dimas, Calif.",13227000,-5.5,Revana Digital,Independent
483,The Community* [Publicis],Miami,13168000,18.0,The Community ,Publicis
484,Mono* [MDC Partners],Minneapolis,13130000,12.1,Mono ,MDC Partners
485,Bodden Partners,New York,13097000,7.9,Bodden Partners,Independent
486,Modco Group,New York,13086000,1.2,Modco Group,Independent
487,MicroMass Communications,"Cary, N.C.",13073000,13.6,MicroMass Communications,Independent
488,Definition 6*,Atlanta,13035000,-23.3,Definition 6,Independent
489,Phelps,"Santa Monica, Calif.",13022000,2.2,Phelps,Independent
490,LaunchSquad,San Francisco,13018000,28.3,LaunchSquad,Independent
491,Communica,"Toledo, Ohio",13000000,18.2,Communica,Independent
492,Iostudio*,"Nashville, Tenn.",13000000,0.0,Iostudio,Independent
493,Tombras Group,"Knoxville, Tenn.",13000000,8.3,Tombras Group,Independent
494,PJA Advertising & Marketing,"Cambridge, Mass.",13000000,8.3,PJA Advertising & Marketing,Independent
495,Nelson Schmidt,Milwaukee,12968000,20.3,Nelson Schmidt,Independent
496,O2 Ideas,"Birmingham, Ala.",12894000,3.4,O2 Ideas,Independent
497,Civic Entertainment Group*,New York,12875000,17.0,Civic Entertainment Group,Independent
498,Rain,New York,12800000,-1.5,Rain,Independent
499,Sequence*,San Francisco,12772000,17.2,Sequence,Independent
500,Callahan Creek,"Lawrence, Kan.",12749000,15.4,Callahan Creek,Independent
501,RF Binder Partners,New York,12700000,2.7,RF Binder Partners,Independent
502,Work & Co.,"Brooklyn, N.Y.",12700000,46.0,Work & Co.,Independent
503,GraficaGroup,"Morristown, N.J.",12700000,2.0,GraficaGroup,Independent
504,Boathouse Group,"Waltham, Mass.",12600000,0.8,Boathouse Group,Independent
505,Slingshot*,Dallas,12575000,0.9,Slingshot,Independent
506,Woodruff Sweitzer,"Kansas City, Mo.",12500000,47.1,Woodruff Sweitzer,Independent
507,Prime Access,New York,12500000,19.0,Prime Access,Independent
508,Proof Integrated Communications* [WPP],New York,12474000,0.0,Proof Integrated Communications ,WPP
509,True North,New York,12442000,5.3,True North,Independent
510,Sullivan*,New York,12274000,8.2,Sullivan,Independent
511,Threshold Interactive*,"Culver City, Calif.",12255000,-5.2,Threshold Interactive,Independent
512,Marca Miami [Marc USA],"Coconut Grove, Fla.",12253000,15.0,Marca Miami ,Marc USA
513,Ologie,"Columbus, Ohio",12178000,6.4,Ologie,Independent
514,Straight North*,"Downers Grove, Ill.",12000000,0.0,Straight North,Independent
515,Oneupweb,"Traverse City, Mich.",12000000,-11.1,Oneupweb,Independent
516,Clarity Coverdale Fury,Minneapolis,12000000,6.2,Clarity Coverdale Fury,Independent
517,Hanson*,"Maumee, Ohio",11953000,0.0,Hanson,Independent
518,Stream Companies,"Malvern, Pa.",11741000,31.6,Stream Companies,Independent
519,Brighton Agency,St. Louis,11700000,4.7,Brighton Agency,Independent
520,Strategic America,"West Des Moines, Iowa",11601000,17.7,Strategic America,Independent
521,Sub Rosa,New York,11585000,-16.1,Sub Rosa,Independent
522,Michael Walters Advertising*,Chicago,11571000,-3.6,Michael Walters Advertising,Independent
523,Babcock & Jenkins,"Portland, Ore.",11400000,32.6,Babcock & Jenkins,Independent
524,Cole & Weber* [WPP],Seattle,11400000,20.0,Cole & Weber ,WPP
525,IW Group* [Interpublic],"West Hollywood, Calif.",11303000,7.5,IW Group ,Interpublic
526,Doe-Anderson,"Louisville, Ky.",11287000,15.3,Doe-Anderson,Independent
527,Response Mine Interactive,Atlanta,11274000,-14.0,Response Mine Interactive,Independent
528,Proof Advertising,"Austin, Texas",11266000,-1.4,Proof Advertising,Independent
529,Ab&c Creative Intelligence,"Wilmington, Del.",11200000,1.3,Ab&c Creative Intelligence,Independent
530,Jellyfish,Baltimore,11200000,47.4,Jellyfish,Independent
531,Anthology Marketing Group,Honolulu,11156000,10.9,Anthology Marketing Group,Independent
532,Hunt Adkins,Minneapolis,11088000,31.0,Hunt Adkins,Independent
533,Fuse,St. Louis,11016000,17.9,Fuse,Independent
534,Butler/Till,"Rochester, N.Y.",11009000,24.0,Butler/Till,Independent
535,Traction,San Francisco,11000000,10.0,Traction,Independent
536,Argonaut [Project WorldWide],San Francisco,11000000,120.0,Argonaut ,Project WorldWide
537,Admerasia,New York,11000000,4.8,Admerasia,Independent
538,Cibo,San Francisco,11000000,0.0,Cibo,Independent
539,Broadstreet Productions,New York,10986000,-2.4,Broadstreet Productions,Independent
540,Godfrey,"Lancaster, Pa.",10955000,22.6,Godfrey,Independent
541,Muhtayzik Hoffer,San Francisco,10954000,52.8,Muhtayzik Hoffer,Independent
542,Factory Design Labs,Denver,10943000,-24.3,Factory Design Labs,Independent
543,Bailey Lauerman*,"Omaha, Neb.",10874000,-5.4,Bailey Lauerman,Independent
544,Kaplow Communications*,New York,10869000,0.0,Kaplow Communications,Independent
545,InVnt,New York,10812000,32.5,InVnt,Independent
546,Mortenson Safar Kim,Milwaukee,10751000,-18.0,Mortenson Safar Kim,Independent
547,Johannes Leonardo* [WPP],New York,10722000,0.0,Johannes Leonardo ,WPP
548,Lowe Profero* [Interpublic],New York,10660000,-6.0,Lowe Profero ,Interpublic
549,FKQ Advertising & Marketing,"Clearwater, Fla.",10622000,7.9,FKQ Advertising & Marketing,Independent
550,Fly Communications,New York,10500000,10.5,Fly Communications,Independent
551,Questus,San Francisco,10500000,-19.2,Questus,Independent
552,Lewis Communications*,"Mobile, Ala.",10493000,17.9,Lewis Communications,Independent
553,Crosby,"Annapolis, Md.",10439000,34.5,Crosby,Independent
554,St. John & Partners,"Jacksonville, Fla.",10393000,-1.1,St. John & Partners,Independent
555,Southwest Media Group*,Dallas,10361000,12.0,Southwest Media Group,Independent
556,Amperage,"Cedar Falls, Iowa",10355000,-5.2,Amperage,Independent
557,Hiebing,"Madison, Wis.",10312000,34.9,Hiebing,Independent
558,David Stark Design & Production*,"Brooklyn, N.Y.",10300000,-5.5,David Stark Design & Production,Independent
559,InterTrend Communications,"Long Beach, Calif.",10300000,6.2,InterTrend Communications,Independent
560,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",10290000,-7.9,Cranford Johnson Robinson Woods,Independent
561,Sid Lee,Montreal,10239000,37.5,Sid Lee,Independent
562,De la Cruz Group,"Guaynabo, Puerto Rico",10214000,-5.7,De la Cruz Group,Independent
563,TVGla,Los Angeles,10204000,13.2,TVGla,Independent
564,Axis Agency* [Interpublic],"West Hollywood, Calif.",10079000,33.3,Axis Agency ,Interpublic
565,FullSix* [FullSix Group],"Levallois-Perret, France",10016000,1.0,FullSix ,FullSix Group
566,Siltanen & Partners Advertising,"El Segundo, Calif.",10000000,0.0,Siltanen & Partners Advertising,Independent
567,Rally Marketing Group*,Seattle,9923000,-5.6,Rally Marketing Group,Independent
568,Current Lifestyle Marketing* [Interpublic],Chicago,9900000,0.0,Current Lifestyle Marketing ,Interpublic
569,Bromley Communications* [Publicis],San Antonio,9872000,0.0,Bromley Communications ,Publicis
570,New Honor Society* [Interpublic],Chicago,9828000,5.0,New Honor Society ,Interpublic
571,Amusement Park Brands*,"Santa Ana, Calif.",9792000,13.6,Amusement Park Brands,Independent
572,Mindgruve,San Diego,9617000,29.3,Mindgruve,Independent
573,Modern Climate,Minneapolis,9575000,53.6,Modern Climate,Independent
574,Zehnder,New Orleans,9519000,16.6,Zehnder,Independent
575,Stamats*,"Cedar Rapids, Iowa",9514000,0.0,Stamats,Independent
576,D Exposito & Partners,New York,9458000,15.0,D Exposito & Partners,Independent
577,Seiden Group,New York,9450000,1.6,Seiden Group,Independent
578,Luquire George Andrews,"Charlotte, N.C.",9365000,-2.8,Luquire George Andrews,Independent
579,LiveAreaLabs,Seattle,9358000,38.2,LiveAreaLabs,Independent
580,BPN* [Interpublic],New York,9345000,-2.9,BPN ,Interpublic
581,PBJS* [Publicis],Seattle,9252000,-10.0,PBJS ,Publicis
582,Northlich*,Cincinnati,9195000,-11.2,Northlich,Independent
583,Mythic,"Charlotte, N.C.",9167000,26.1,Mythic,Independent
584,PulseCX,"Montgomeryville, Pa.",9000000,12.5,PulseCX,Independent
585,Piston,San Diego,9000000,12.5,Piston,Independent
586,PM3,Atlanta,9000000,5.9,PM3,Independent
587,Marriner Marketing Communications*,"Columbia, Md.",8995000,-5.6,Marriner Marketing Communications,Independent
588,Planit,Baltimore,8939000,29.3,Planit,Independent
589,Pollinate,"Portland, Ore.",8900000,11.3,Pollinate,Independent
590,GreenRubino*,Seattle,8900000,11.3,GreenRubino,Independent
591,Sensis,Los Angeles,8839000,37.7,Sensis,Independent
592,Next Marketing,"Norcross, Ga.",8820000,-7.8,Next Marketing,Independent
593,SMZ,"Troy, Mich.",8800000,1.1,SMZ,Independent
594,Vladimir Jones,"Colorado Springs, Colo.",8786000,-1.7,Vladimir Jones,Independent
595,Acento Advertising,"Santa Monica, Calif.",8651000,7.2,Acento Advertising,Independent
596,Beyond Marketing Group,"Irvine, Calif.",8613000,-29.1,Beyond Marketing Group,Independent
597,Charleston/Orwig,"Hartland, Wis.",8603000,-9.7,Charleston/Orwig,Independent
598,Knock*,Minneapolis,8603000,6.7,Knock,Independent
599,TaCito Direct,Dallas,8588000,-3.1,TaCito Direct,Independent
600,Industrium,"Portland, Maine",8500000,6.3,Industrium,Independent
601,Muse,"Culver City, Calif.",8500000,19.7,Muse,Independent
602,Catalyst,"Rochester, N.Y.",8500000,4.9,Catalyst,Independent
603,Kovel/Fuller*,"Culver City, Calif.",8500000,0.0,Kovel/Fuller,Independent
604,Camp & King,San Francisco,8500000,0.0,Camp & King,Independent
605,Bayshore Solutions,"Tampa, Fla.",8480000,-13.7,Bayshore Solutions,Independent
606,Sigma Marketing Insights,"Rochester, N.Y.",8476000,-16.4,Sigma Marketing Insights,Independent
607,Hello Design* [MDC Partners],"Culver City, Calif.",8456000,0.0,Hello Design ,MDC Partners
608,Corinthian Media*,New York,8446000,0.0,Corinthian Media,Independent
609,Hawthorne Direct,Los Angeles,8441000,-9.4,Hawthorne Direct,Independent
610,Wing* [WPP],New York,8371000,-42.9,Wing ,WPP
611,Downtown Partners* [Omnicom],Chicago,8333000,19.0,Downtown Partners ,Omnicom
612,Martino Flynn,"Pittsford, N.Y.",8301000,24.3,Martino Flynn,Independent
613,Digital Pulp,New York,8300000,10.7,Digital Pulp,Independent
614,Strikeforce Communications,New York,8300000,3.8,Strikeforce Communications,Independent
615,Source Communications,"Hackensack, N.J.",8262000,4.9,Source Communications,Independent
616,Marden-Kane Digital Promotions,"Woodbury, N.Y.",8222000,1.2,Marden-Kane Digital Promotions,Independent
617,CDM Los Angeles* [Omnicom],Los Angeles,8213000,,CDM Los Angeles ,Omnicom
618,Moveo,Chicago,8143000,36.1,Moveo,Independent
619,LRXD,Denver,8142000,62.1,LRXD,Independent
620,Hart,"Maumee, Ohio",8105000,11.4,Hart,Independent
621,Arke Systems,Atlanta,8088000,17.4,Arke Systems,Independent
622,Yamamoto* [MDC Partners],Minneapolis,8000000,18.5,Yamamoto ,MDC Partners
623,Brooklyn Brothers,New York,8000000,42.9,Brooklyn Brothers,Independent
624,Borshoff,Indianapolis,7958000,5.2,Borshoff,Independent
625,Ymarketing,"Newport Beach, Calif.",7929000,11.4,Ymarketing,Independent
626,DeSantis Breindel*,New York,7845000,3.2,DeSantis Breindel,Independent
627,Taxi* [WPP],Toronto,7700000,26.2,Taxi ,WPP
628,Karsh Hagan,Denver,7654000,16.9,Karsh Hagan,Independent
629,Slack & Co.,Chicago,7653000,-4.6,Slack & Co.,Independent
630,T.D. Wang Advertising Group,Seattle,7600000,192.3,T.D. Wang Advertising Group,Independent
631,Bozell*,"Omaha, Neb.",7500000,0.0,Bozell,Independent
632,EGC Group,"Melville, N.Y.",7500000,0.0,EGC Group,Independent
633,Jeely & Bleiler*,Atlanta,7500000,0.0,Jeely & Bleiler,Independent
634,Preston Kelly,Minneapolis,7500000,13.7,Preston Kelly,Independent
635,O'Leary & Partners,"Newport Beach, Calif.",7500000,2.7,O'Leary & Partners,Independent
636,Media Horizons,"Norwalk, Conn.",7450000,-5.6,Media Horizons,Independent
637,Gragg Advertising*,"Kansas City, Mo.",7400000,0.5,Gragg Advertising,Independent
638,Struck,Salt Lake City,7390000,13.3,Struck,Independent
639,Threespot,Washington,7321000,-30.7,Threespot,Independent
640,Unleaded Communications*,Houston,7300000,0.0,Unleaded Communications,Independent
641,Rx Mosaic Health* [Omnicom],New York,7300000,1.4,Rx Mosaic Health ,Omnicom
642,BusinessOnline,San Diego,7292000,-8.6,BusinessOnline,Independent
643,NFusion,"Austin, Texas",7282000,-10.9,NFusion,Independent
644,Milici Valenti Ng Pack,Honolulu,7279000,-3.9,Milici Valenti Ng Pack,Independent
645,Roberts Communications,"Rochester, N.Y.",7188000,-6.9,Roberts Communications,Independent
646,Airfoil Group,"Southfield, Mich.",7170000,-2.9,Airfoil Group,Independent
647,Baker Street Advertising*,San Francisco,7128000,8.0,Baker Street Advertising,Independent
648,Stone Ward,"Little Rock, Ark.",7120000,11.5,Stone Ward,Independent
649,Dodge Communications,"Alpharetta, Ga.",7115000,-3.4,Dodge Communications,Independent
650,Stein IAS,New York,7100000,22.4,Stein IAS,Independent
651,MBLM Advertising,New York,7100000,-13.4,MBLM Advertising,Independent
652,Underscore Marketing,New York,7005000,62.7,Underscore Marketing,Independent
653,Retail First,"Schaumburg, Ill.",7000000,16.7,Retail First,Independent
654,Cardenas Marketing Network*,Chicago,6993000,19.9,Cardenas Marketing Network,Independent
655,DNA Seattle,Seattle,6962000,21.2,DNA Seattle,Independent
656,Pavone Marketing Group,"Harrisburg, Pa.",6899000,21.0,Pavone Marketing Group,Independent
657,ES Advertising,Los Angeles,6899000,30.0,ES Advertising,Independent
658,Amazon Advertising* [Publicis],San Francisco,6857000,-14.3,Amazon Advertising ,Publicis
659,LevLane*,Philadelphia,6820000,4.8,LevLane,Independent
660,Allscope Direct*,New York,6815000,-4.3,Allscope Direct,Independent
661,Apollo Interactive,"El Segundo, Calif.",6750000,12.5,Apollo Interactive,Independent
662,One North Interactive,Chicago,6714000,4.9,One North Interactive,Independent
663,DBA Worldwide,"Rochester, Mich.",6704000,33.3,DBA Worldwide,Independent
664,Mortar,San Francisco,6686000,3.9,Mortar,Independent
665,MediaMorphosis,"Long Island City, N.Y.",6660000,-26.0,MediaMorphosis,Independent
666,TBWA/WorldHealth* [Omnicom],New York,6630000,0.0,TBWA/WorldHealth ,Omnicom
667,iStrategyLabs,Washington,6628000,28.1,iStrategyLabs,Independent
668,Cactus,Denver,6626000,20.1,Cactus,Independent
669,Aaaza,Los Angeles,6600000,20.0,Aaaza,Independent
670,Footsteps* [Omnicom],New York,6514000,0.0,Footsteps ,Omnicom
671,Bandy Carroll Hellige,"Louisville, Ky.",6503000,22.2,Bandy Carroll Hellige,Independent
672,Lopito Ileana & Howie,"Guaynabo, Puerto Rico",6438000,-2.6,Lopito Ileana & Howie,Independent
673,Mirrorball,New York,6400000,5.8,Mirrorball,Independent
674,KraftWorks NYC,New York,6400000,1.2,KraftWorks NYC,Independent
675,Leap*,"Louisville, Ky.",6315000,2.5,Leap,Independent
676,Chemistry Communications,Pittsburgh,6273000,-0.6,Chemistry Communications,Independent
