,AGENCY-COMPANY,HEADQUARTERS,2013-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
326,Mekanism,San Francisco,22062000,22.6,Mekanism,Independent
327,Enlighten,"Ann Arbor, Mich.",22000000,-21.4,Enlighten,Independent
328,Lowe Profero* [Interpublic],New York,22000000,4.8,Lowe Profero ,Interpublic
329,Osborn Barr,St. Louis,21990000,-10.2,Osborn Barr,Independent
330,Marquette Group,"Peoria, Ill.",21979000,2.7,Marquette Group,Independent
331,The Search Agency*,Los Angeles,21830000,1.8,The Search Agency,Independent
332,Entree Health* [Omnicom ],New York,21772000,20.0,Entree Health ,Omnicom
333,Nurun* [Quebecor Media],Montreal,21768000,8.8,Nurun ,Quebecor Media
334,Kern* [Omnicom ],"Woodland Hills, Calif.",21613000,1.3,Kern ,Omnicom
335,Laird & Partners* [MDC Partners],New York,21577000,12.0,Laird & Partners ,MDC Partners
336,Tris3ct,Chicago,21484000,16.5,Tris3ct,Independent
337,MMB*,Boston,21441000,21.6,MMB,Independent
338,Taylor,New York,21100000,6.6,Taylor,Independent
339,IMG Consulting*,New York,21100000,,IMG Consulting,Independent
340,Images USA,Atlanta,21000000,16.7,Images USA,Independent
341,Connelly Partners,Boston,21000000,19.3,Connelly Partners,Independent
342,Vitro* [MDC Partners],San Diego,20900000,5.2,Vitro ,MDC Partners
343,HY Connect,Chicago,20824000,9.8,HY Connect,Independent
344,Text 100 [Next Fifteen Communications Group],New York,20706000,11.6,Text 100 ,Next Fifteen Communications Group
345,Cadient Group,"King of Prussia, Pa.",20500000,25.8,Cadient Group,Independent
346,Sterling-Rice Group,"Boulder, Colo.",20478000,1.1,Sterling-Rice Group,Independent
347,Company of Others,Houston,20333000,1.8,Company of Others,Independent
348,La Comunidad* [Sapient Corp.],Miami,20100000,27.2,La Comunidad ,Sapient Corp.
349,Coyne Public Relations,"Parsippany, N.J.",20040000,0.1,Coyne Public Relations,Independent
350,Roberts & Langer DDB* [Omnicom ],New York,20000000,27.3,Roberts & Langer DDB ,Omnicom
351,OutCast Agency [Next Fifteen Communications Group],San Francisco,20000000,5.3,OutCast Agency ,Next Fifteen Communications Group
352,Razorfish Healthware* [Publicis ],New York,20000000,,Razorfish Healthware ,Publicis
353,Pereira & O'Dell [Grupo ABC],San Francisco,20000000,2.6,Pereira & O'Dell ,Grupo ABC
354,Flashpoint Medica* [Omnicom ],New York,19989000,6.0,Flashpoint Medica ,Omnicom
355,Cone Communications* [Omnicom ],Boston,19808000,2.9,Cone Communications ,Omnicom
356,Blitz,"Santa Monica, Calif.",19796000,23.3,Blitz,Independent
357,EffectiveUI* [WPP],Denver,19559000,3.5,EffectiveUI ,WPP
358,Liquid Agency,"San Jose, Calif.",19556000,-0.1,Liquid Agency,Independent
359,Creative Alliance,"Louisville, Ky.",19443000,7.7,Creative Alliance,Independent
360,Burrell Communications Group* [Publicis ],Chicago,19435000,-15.5,Burrell Communications Group ,Publicis
361,Walton Isaacson,"Culver City, Calif./Chicago",19401000,14.3,Walton Isaacson,Independent
362,MV42* [Publicis ],New York,19349000,4.7,MV42 ,Publicis
363,Serino/Coyne* [Omnicom ],New York,19303000,1.3,Serino/Coyne ,Omnicom
364,Luckie & Co.,"Birmingham, Ala.",19300000,20.6,Luckie & Co.,Independent
365,Agency 720* [Omnicom ],Detroit,19061000,8.9,Agency 720 ,Omnicom
366,Lewis PR,San Francisco,19000000,,Lewis PR,Independent
367,LLNS* [Omnicom ],New York,19000000,17.3,LLNS ,Omnicom
368,Zubi Advertising Services,"Coral Gables, Fla.",19000000,0.0,Zubi Advertising Services,Independent
369,Red Interactive Agency*,"Santa Monica, Calif.",18963000,13.9,Red Interactive Agency,Independent
370,Legacy Marketing Partners,Chicago,18920000,12.0,Legacy Marketing Partners,Independent
371,Fingerpaint,"Saratoga Springs, N.Y.",18893000,90.3,Fingerpaint,Independent
372,Revolution,Chicago,18860000,-7.4,Revolution,Independent
373,Shift Communications,"Newton, Mass.",18653000,30.8,Shift Communications,Independent
374,M&C Saatchi,London,18634000,76.4,M&C Saatchi,Independent
375,RevHealth*,"Morristown, N.J.",18538000,18.6,RevHealth,Independent
376,Grupo Gallegos,"Huntington Beach, Calif.",18500000,12.1,Grupo Gallegos,Independent
377,Sigma Group,"Upper Saddle River, N.J.",18500000,4.5,Sigma Group,Independent
378,Ignited,"El Segundo, Calif.",18500000,2.8,Ignited,Independent
379,Moosylvania*,St. Louis,18418000,0.0,Moosylvania,Independent
380,Hunter Public Relations,New York,18417000,26.5,Hunter Public Relations,Independent
381,Schafer Condon Carter,Chicago,18350000,8.0,Schafer Condon Carter,Independent
382,EVB* [Omnicom ],San Francisco,18318000,18.2,EVB ,Omnicom
383,Marcus Thomas,Cleveland,18158000,12.9,Marcus Thomas,Independent
384,Sprocket Media,"Pasadena, Calif.",18100000,19.1,Sprocket Media,Independent
385,Berlin Cameron United* [WPP],New York,18000000,0.0,Berlin Cameron United ,WPP
386,Mastermind Marketing,Atlanta,17800000,9.9,Mastermind Marketing,Independent
387,Risdall Marketing Group*,"New Brighton, Minn.",17775000,4.0,Risdall Marketing Group,Independent
388,Peppercomm,New York,17637000,-14.0,Peppercomm,Independent
389,Barbarian Group [Cheil Worldwide],New York,17634000,-16.7,Barbarian Group ,Cheil Worldwide
390,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",17612000,12.3,GlynnDevins Advertising & Marketing,Independent
391,MSI,Chicago,17493000,-10.5,MSI,Independent
392,Partners & Napier [Project WorldWide],"Rochester, N.Y.",17450000,-0.6,Partners & Napier ,Project WorldWide
393,Deep Focus [Engine Group],New York,17422000,56.9,Deep Focus ,Engine Group
394,M Booth [Next Fifteen Communications Group],New York,17413000,19.7,M Booth ,Next Fifteen Communications Group
395,Morpheus Media*,New York,17380000,-13.0,Morpheus Media,Independent
396,Racepoint Global,Boston,17371000,-3.6,Racepoint Global,Independent
397,Intermark Group,"Birmingham, Ala.",17352000,8.7,Intermark Group,Independent
398,Swanson Russell,"Lincoln, Neb.",17300000,12.7,Swanson Russell,Independent
399,UniWorld Group* [WPP],"Brooklyn, N.Y.",17295000,-13.5,UniWorld Group ,WPP
400,Bottle Rocket* [WPP],Dallas,17000000,,Bottle Rocket ,WPP
401,Godfrey Q,San Francisco,17000000,18.1,Godfrey Q,Independent
402,Definition 6,Atlanta,17000000,-19.0,Definition 6,Independent
403,Iris [Iris Worldwide],New York,16991000,13.3,Iris ,Iris Worldwide
404,Sawtooth,"Red Bank, N.J.",16901000,0.5,Sawtooth,Independent
405,Riester,Phoenix,16894000,0.8,Riester,Independent
406,Closerlook*,Chicago,16743000,49.6,Closerlook,Independent
407,LeadDog Marketing Group,New York,16530000,4.9,LeadDog Marketing Group,Independent
408,Eveo,San Francisco,16500000,-25.0,Eveo,Independent
409,Tierney* [Interpublic],Philadelphia,16440000,9.6,Tierney ,Interpublic
410,Fathom,"Valley View, Ohio",16289000,7.8,Fathom,Independent
411,SBC Advertising,"Columbus, Ohio",16177000,11.9,SBC Advertising,Independent
412,5W Public Relations,New York,16019000,12.9,5W Public Relations,Independent
413,TBC,Baltimore,16000000,-1.8,TBC,Independent
414,McCormick Co.,"Amarillo, Texas",15982000,-17.2,McCormick Co.,Independent
415,Sullivan Higdon & Sink,"Wichita, Kan.",15913000,26.6,Sullivan Higdon & Sink,Independent
416,Sundog,"Fargo, N.D.",15887000,-6.5,Sundog,Independent
417,Fitzgerald & Co.* [Interpublic],Atlanta,15837000,-2.0,Fitzgerald & Co. ,Interpublic
418,Direct Partners* [Omnicom ],"Marina del Rey, Calif.",15676000,10.2,Direct Partners ,Omnicom
419,GKV,Baltimore,15628000,8.8,GKV,Independent
420,AdAsia Communications,"Englewood Cliffs, N.J.",15499000,-6.7,AdAsia Communications,Independent
421,Adams & Knight,"Avon, Conn.",15487000,-12.1,Adams & Knight,Independent
422,Power Creative,"Louisville, Ky.",15291000,-6.1,Power Creative,Independent
423,Sanders/Wingo,"El Paso, Texas",15286000,2.6,Sanders/Wingo,Independent
424,Vest,"Louisville, Ky.",15202000,15.8,Vest,Independent
425,DMW Direct,"Chesterbrook, Pa.",15182000,30.0,DMW Direct,Independent
426,H&L Partners,San Francisco,15145000,11.1,H&L Partners,Independent
427,Archer Malmo,"Memphis, Tenn.",15110000,10.6,Archer Malmo,Independent
428,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",15026000,9.8,Mitchell Communications Group ,Dentsu
429,GlobalWorks Group,New York,15000000,-2.3,GlobalWorks Group,Independent
430,Carol H. Williams Advertising,"Oakland, Calif.",15000000,45.3,Carol H. Williams Advertising,Independent
431,Lockard & Wechsler Direct,"Irvington, N.Y.",14958000,0.3,Lockard & Wechsler Direct,Independent
432,Zambezi,"Venice, Calif.",14800000,13.0,Zambezi,Independent
433,Commonground Marketing,Chicago,14722000,64.4,Commonground Marketing,Independent
434,Wing* [WPP],New York,14649000,-2.0,Wing ,WPP
435,KHJ Brand Activation,Boston,14500000,5.2,KHJ Brand Activation,Independent
436,Factory Design Labs,Denver,14449000,-26.2,Factory Design Labs,Independent
437,Hanley Wood Marketing,Minneapolis,14446000,13.7,Hanley Wood Marketing,Independent
438,Radarworks,Los Angeles,14418000,40.2,Radarworks,Independent
439,3Q Digital,"San Mateo, Calif.",14297000,37.4,3Q Digital,Independent
440,Makovsky,New York,14250000,9.6,Makovsky,Independent
441,Duncan/Channon,San Francisco,14200000,23.5,Duncan/Channon,Independent
442,Ignite Social Media,"Cary, N.C.",14060000,7.4,Ignite Social Media,Independent
443,Space150,Minneapolis,14035000,-16.7,Space150,Independent
444,Cooney/Waters Group [Creston],New York,14021000,-26.1,Cooney/Waters Group ,Creston
445,Buntin Group,"Nashville, Tenn.",14010000,3.8,Buntin Group,Independent
446,Camelot Strategic Marketing & Media,Dallas,14000000,16.7,Camelot Strategic Marketing & Media,Independent
447,Rodgers Townsend* [Omnicom ],St. Louis,14000000,10.1,Rodgers Townsend ,Omnicom
448,Chandelier Creative,New York,14000000,40.0,Chandelier Creative,Independent
449,WebMetro,"San Dimas, Calif.",13999000,16.5,WebMetro,Independent
450,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",13910000,7.0,Casanova Pendrill ,Interpublic
451,Emanate* [Omnicom ],New York,13875000,-14.3,Emanate ,Omnicom
452,Tenthwave Digital,"Melville, N.Y.",13821000,17.4,Tenthwave Digital,Independent
453,Underground Elephant,San Diego,13801000,40.5,Underground Elephant,Independent
454,Elite SEM,New York,13800000,38.0,Elite SEM,Independent
455,Sub Rosa,New York,13800000,45.3,Sub Rosa,Independent
456,R2integrated,Baltimore,13792000,-1.4,R2integrated,Independent
457,MGSCOMM,Miami,13772000,9.7,MGSCOMM,Independent
458,Smith,Seattle,13723000,-29.6,Smith,Independent
459,Iconmobile* [WPP],"Santa Monica, Calif./Berlin",13700000,8.7,Iconmobile ,WPP
460,Trozzolo Communications Group,"Kansas City, Mo.",13576000,25.5,Trozzolo Communications Group,Independent
461,Ron Foth Advertising,"Columbus, Ohio",13556000,6.0,Ron Foth Advertising,Independent
462,Oneupweb,"Traverse City, Mich.",13500000,0.0,Oneupweb,Independent
463,Mx Group,"Burr Ridge, Ill.",13400000,13.6,Mx Group,Independent
464,Fame* [Omnicom ],Minneapolis,13380000,1.3,Fame ,Omnicom
465,Marlin Network,"Springfield, Mo.",13333000,17.8,Marlin Network,Independent
466,JPL,"Harrisburg, Pa.",13300000,-10.7,JPL,Independent
467,McGarrah Jessee,"Austin, Texas",13268000,-3.3,McGarrah Jessee,Independent
468,Struck*,Salt Lake City,13173000,-11.0,Struck,Independent
469,Vidal Partnership*,New York,13140000,0.0,Vidal Partnership,Independent
470,Response Mine Interactive,Atlanta,13115000,-4.1,Response Mine Interactive,Independent
471,Rain*,New York,13000000,8.3,Rain,Independent
472,Iostudio,"Nashville, Tenn.",13000000,-55.8,Iostudio,Independent
473,Questus,San Francisco,13000000,23.8,Questus,Independent
474,Modco Group,New York,12936000,20.9,Modco Group,Independent
475,Threshold Interactive,"Culver City, Calif.",12928000,6.6,Threshold Interactive,Independent
476,Palisades Media Group*,"Santa Monica, Calif.",12910000,7.6,Palisades Media Group,Independent
477,Lippe Taylor*,New York,12842000,11.7,Lippe Taylor,Independent
478,Stephenz Group*,"San Jose, Calif.",12785000,0.0,Stephenz Group,Independent
479,Brand Union* [WPP],New York/London,12780000,2.9,Brand Union ,WPP
480,Phelps,"Santa Monica, Calif.",12740000,21.3,Phelps,Independent
481,Relevent* [MDC Partners],New York,12500000,17.9,Relevent ,MDC Partners
482,Vizeum* [Dentsu],New York,12489000,42.9,Vizeum ,Dentsu
483,Proof Integrated Communications* [WPP],New York,12474000,-1.0,Proof Integrated Communications ,WPP
484,O2 Ideas,"Birmingham, Ala.",12466000,2.8,O2 Ideas,Independent
485,Slingshot*,Dallas,12462000,1.6,Slingshot,Independent
486,GraficaGroup,"Morristown, N.J.",12450000,1.2,GraficaGroup,Independent
487,Bodden Partners,New York,12314000,8.4,Bodden Partners,Independent
488,RF Binder Partners [Ruder Finn Group],New York,12300000,-6.4,RF Binder Partners ,Ruder Finn Group
489,Wpromote,"El Segundo, Calif.",12248000,20.4,Wpromote,Independent
490,Noise [Engine Group],New York,12212000,28.1,Noise ,Engine Group
491,Pitch,"Culver City, Calif.",12200000,10.9,Pitch,Independent
492,Rise Interactive,Chicago,12075000,37.4,Rise Interactive,Independent
493,Michael Walters Advertising,Chicago,12000000,50.0,Michael Walters Advertising,Independent
494,Straight North,"Downers Grove, Ill.",12000000,46.3,Straight North,Independent
495,Tombras Group,"Knoxville, Tenn.",12000000,9.1,Tombras Group,Independent
496,PJA Advertising & Marketing,"Cambridge, Mass.",12000000,-17.2,PJA Advertising & Marketing,Independent
497,LMO Advertising,"Arlington, Va.",12000000,-1.3,LMO Advertising,Independent
498,Big Spaceship,"Brooklyn, N.Y.",12000000,9.1,Big Spaceship,Independent
499,Hanson*,"Maumee, Ohio",11953000,-5.9,Hanson,Independent
500,Genuine Interactive*,Boston,11943000,8.6,Genuine Interactive,Independent
501,Republica,Miami,11900000,11.2,Republica,Independent
502,SSCG Media Group* [Omnicom ],New York,11856000,31.7,SSCG Media Group ,Omnicom
503,True North,New York,11814000,3.8,True North,Independent
504,Mono* [MDC Partners],Minneapolis,11710000,6.4,Mono ,MDC Partners
505,Concentric Health Experience* [MDC Partners],New York,11700000,10.0,Concentric Health Experience ,MDC Partners
506,MicroMass Communications,"Cary, N.C.",11505000,-6.5,MicroMass Communications,Independent
507,Lapiz USA* [Publicis ],Chicago,11505000,4.6,Lapiz USA ,Publicis
508,Bailey Lauerman*,"Omaha, Neb.",11500000,5.4,Bailey Lauerman,Independent
509,Ologie,"Columbus, Ohio",11448000,3.7,Ologie,Independent
510,Proof Advertising,"Austin, Texas",11428000,7.2,Proof Advertising,Independent
511,SparkPR,San Francisco,11361000,0.7,SparkPR,Independent
512,Sullivan*,New York,11344000,7.0,Sullivan,Independent
513,Della Femina/Rothschild/Jeary & Partners*,New York,11324000,-25.9,Della Femina/Rothschild/Jeary & Partners,Independent
514,Natrel Communications,"Parsippany, N.J.",11312000,-1.5,Natrel Communications,Independent
515,Clarity Coverdale Fury,Minneapolis,11300000,4.6,Clarity Coverdale Fury,Independent
516,Ab&c Creative Intelligence,"Wilmington, Del.",11260000,6.7,Ab&c Creative Intelligence,Independent
517,Broadstreet Productions,New York,11254000,-13.4,Broadstreet Productions,Independent
518,Brighton Agency,St. Louis,11179000,28.8,Brighton Agency,Independent
519,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",11174000,-2.2,Cranford Johnson Robinson Woods,Independent
520,Gelia,"Williamsville, N.Y.",11118000,8.4,Gelia,Independent
521,Elias/Savion Advertising,Pittsburgh,11055000,15.3,Elias/Savion Advertising,Independent
522,Callahan Creek,"Lawrence, Kan.",11044000,-15.1,Callahan Creek,Independent
523,Cibo,San Francisco,11000000,57.1,Cibo,Independent
524,LaneTerralever,Phoenix,11000000,32.5,LaneTerralever,Independent
525,Communica,"Toledo, Ohio",11000000,4.8,Communica,Independent
526,PulseCX,"Montgomeryville, Pa.",11000000,22.2,PulseCX,Independent
527,Sequence,San Francisco,10900000,0.9,Sequence,Independent
528,Kaplow Communications,New York,10869000,0.2,Kaplow Communications,Independent
529,De la Cruz Group,"Guaynabo, P.R.",10828000,-41.5,De la Cruz Group,Independent
530,Sloane & Co.* [MDC Partners],New York,10800000,0.0,Sloane & Co. ,MDC Partners
531,Nelson Schmidt,Milwaukee,10780000,10.0,Nelson Schmidt,Independent
532,Johannes Leonardo* [WPP],New York,10722000,20.0,Johannes Leonardo ,WPP
533,Marca Miami [Marc USA],"Coconut Grove, Fla.",10653000,87.8,Marca Miami ,Marc USA
534,Threespot,Washington,10565000,15.0,Threespot,Independent
535,IW Group* [Interpublic],"West Hollywood, Calif.",10516000,31.6,IW Group ,Interpublic
536,St. John & Partners,"Jacksonville, Fla.",10511000,25.3,St. John & Partners,Independent
537,Rally Marketing Group,Seattle,10507000,-4.3,Rally Marketing Group,Independent
538,Admerasia,New York,10500000,-10.6,Admerasia,Independent
539,Prime Access,New York,10500000,,Prime Access,Independent
540,Rokkan* [Publicis ],New York,10500000,16.7,Rokkan ,Publicis
541,Muse,"Culver City, Calif.",10433000,9.0,Muse,Independent
542,Northlich*,Cincinnati,10355000,-26.0,Northlich,Independent
543,Carrot Creative*,"Brooklyn, N.Y.",10340000,38.2,Carrot Creative,Independent
544,PBJS* [Publicis ],Seattle,10280000,0.0,PBJS ,Publicis
545,LaunchSquad,San Francisco,10143000,17.4,LaunchSquad,Independent
546,Sigma Marketing Insights,"Rochester, N.Y.",10135000,-8.9,Sigma Marketing Insights,Independent
547,Anthology Marketing Group,Honolulu,10060000,4.4,Anthology Marketing Group,Independent
548,Pedone & Partners,New York,10000000,0.0,Pedone & Partners,Independent
549,Traction,San Francisco,10000000,42.9,Traction,Independent
550,Siltanen & Partners Advertising,"El Segundo, Calif.",10000000,0.0,Siltanen & Partners Advertising,Independent
551,Phonevalley* [Publicis ],Boston,10000000,0.0,Phonevalley ,Publicis
552,Rasky Baerlein Strategic Communications,Boston,9957000,-3.7,Rasky Baerlein Strategic Communications,Independent
553,FullSix* [FullSix Group],"Levallois-Perret, France",9917000,1.0,FullSix ,FullSix Group
554,Current Lifestyle Marketing* [Interpublic],Chicago,9900000,-2.0,Current Lifestyle Marketing ,Interpublic
555,Bayshore Solutions,"Tampa, Fla.",9900000,28.4,Bayshore Solutions,Independent
556,Bromley Communications* [Publicis ],San Antonio,9872000,-6.1,Bromley Communications ,Publicis
557,Strategic America,"West Des Moines, Iowa",9861000,-0.1,Strategic America,Independent
558,FKQ Advertising & Marketing,"Clearwater, Fla.",9847000,-16.0,FKQ Advertising & Marketing,Independent
559,Doe-Anderson,"Louisville, Ky.",9785000,14.2,Doe-Anderson,Independent
560,InterTrend Communications,"Long Beach, Calif.",9700000,0.0,InterTrend Communications,Independent
561,Luquire George Andrews,"Charlotte, N.C.",9631000,-5.0,Luquire George Andrews,Independent
562,BPN* [Interpublic],New York,9620000,,BPN ,Interpublic
563,Next Marketing,"Norcross, Ga.",9565000,17.6,Next Marketing,Independent
564,Marriner Marketing Communications*,"Columbia, Md.",9528000,0.0,Marriner Marketing Communications,Independent
565,Charleston/Orwig,"Hartland, Wis.",9528000,4.3,Charleston/Orwig,Independent
566,Stamats,"Cedar Rapids, Iowa",9514000,-6.5,Stamats,Independent
567,Fly Communications,New York,9500000,5.6,Fly Communications,Independent
568,Cole & Weber United* [WPP],Seattle,9500000,-10.4,Cole & Weber United ,WPP
569,New Honor Society* [Interpublic],St. Louis,9360000,30.0,New Honor Society ,Interpublic
570,Fuse,St. Louis,9346000,-33.2,Fuse,Independent
571,Seiden Group,New York,9300000,2.2,Seiden Group,Independent
572,HCB Health*,"Austin, Texas",9269000,30.2,HCB Health,Independent
573,Southwest Media Group*,Dallas,9251000,9.9,Southwest Media Group,Independent
574,Attik* [Dentsu],San Francisco,9135000,-24.4,Attik ,Dentsu
575,TaCito Direct,Dallas,9103000,11.6,TaCito Direct,Independent
576,Beeby Clark & Meyler,"Stamford, Conn.",9000000,28.6,Beeby Clark & Meyler,Independent
577,MediaMorphosis,"Long Island City, N.Y.",8999000,,MediaMorphosis,Independent
578,Location3 Media*,Denver,8986000,11.6,Location3 Media,Independent
579,Godfrey,"Lancaster, Pa.",8939000,15.9,Godfrey,Independent
580,Vladimir Jones,"Colorado Springs, Colo.",8934000,-2.3,Vladimir Jones,Independent
581,Stream,"Malvern, Pa.",8923000,15.8,Stream,Independent
582,Apollo Interactive*,"El Segundo, Calif.",8910000,1.8,Apollo Interactive,Independent
583,Lewis Communications*,"Mobile, Ala.",8903000,0.0,Lewis Communications,Independent
584,Butler/Till,"Rochester, N.Y.",8878000,1.7,Butler/Till,Independent
585,Pavone,"Harrisburg, Pa.",8796000,6.7,Pavone,Independent
586,HealthEd*,"Clark, N.J.",8700000,,HealthEd,Independent
587,SMZ,"Troy, Mich.",8700000,10.1,SMZ,Independent
588,Work & Co.,"Brooklyn, N.Y.",8700000,,Work & Co.,Independent
589,Cardenas Marketing Network,Chicago,8698000,-9.0,Cardenas Marketing Network,Independent
590,DGWB Advertising & Communications*,"Santa Ana, Calif.",8617000,0.0,DGWB Advertising & Communications,Independent
591,Babcock & Jenkins,"Portland, Ore.",8600000,-9.0,Babcock & Jenkins,Independent
592,BoomBox,New York,8500000,18.1,BoomBox,Independent
593,ICUC* [Dentsu],"Winnipeg, Manitoba, Canada",8500000,14.9,ICUC ,Dentsu
594,Camp & King,San Francisco,8500000,41.7,Camp & King,Independent
595,PM Publicidad,Atlanta,8500000,21.4,PM Publicidad,Independent
596,Kovel/Fuller,"Culver City, Calif.",8500000,-6.6,Kovel/Fuller,Independent
597,Hunt Adkins,Minneapolis,8464000,3.0,Hunt Adkins,Independent
598,Woodruff Sweitzer,"Kansas City, Mo.",8462000,52.6,Woodruff Sweitzer,Independent
599,Hello Design* [MDC Partners],"Culver City, Calif.",8456000,7.6,Hello Design ,MDC Partners
600,Corinthian Media*,New York,8446000,8.7,Corinthian Media,Independent
601,Mediasmith*,San Francisco,8250000,7.1,Mediasmith,Independent
602,D Exposito & Partners,New York,8227000,10.4,D Exposito & Partners,Independent
603,NFusion,"Austin, Texas",8172000,20.1,NFusion,Independent
604,Zehnder,New Orleans,8163000,25.6,Zehnder,Independent
605,InVnt,New York,8160000,32.5,InVnt,Independent
606,Marden-Kane,"Garden City, N.Y.",8122000,-5.3,Marden-Kane,Independent
607,Launchpad Advertising,New York,8100000,24.6,Launchpad Advertising,Independent
608,Catalyst,"Rochester, N.Y.",8100000,-28.9,Catalyst,Independent
609,Media Horizons,"Norwalk, Conn.",8077000,6.0,Media Horizons,Independent
610,Acento Advertising,"Santa Monica, Calif.",8071000,-20.4,Acento Advertising,Independent
611,Knock*,Minneapolis,8060000,2.0,Knock,Independent
612,Slack & Co.,Chicago,8022000,22.4,Slack & Co.,Independent
613,Amazon Advertising* [Publicis ],San Francisco,8000000,12.7,Amazon Advertising ,Publicis
614,Piston,San Diego,8000000,23.1,Piston,Independent
615,GreenRubino*,Seattle,8000000,33.3,GreenRubino,Independent
616,MBLM Advertising*,New York,8000000,0.0,MBLM Advertising,Independent
617,Strikeforce Communications,New York,8000000,0.0,Strikeforce Communications,Independent
618,Pollinate,"Portland, Ore.",8000000,60.0,Pollinate,Independent
619,Rx Mosaic Health* [Omnicom ],New York,8000000,33.3,Rx Mosaic Health ,Omnicom
620,Source Communications,"Hackensack, N.J.",7875000,-4.7,Source Communications,Independent
621,Crosby,"Annapolis, Md.",7759000,8.6,Crosby,Independent
622,Axis Agency* [Interpublic],"West Hollywood, Calif.",7740000,19.4,Axis Agency ,Interpublic
623,Roberts Communications,"Rochester, N.Y.",7720000,-27.6,Roberts Communications,Independent
624,Hiebing,"Madison, Wis.",7643000,8.2,Hiebing,Independent
625,Borshoff,Indianapolis,7630000,9.5,Borshoff,Independent
626,DeSantis Breindel,New York,7600000,18.8,DeSantis Breindel,Independent
627,Milici Valenti Ng Pack,Honolulu,7578000,-5.0,Milici Valenti Ng Pack,Independent
628,Digital Pulp,New York,7500000,10.3,Digital Pulp,Independent
629,Bozell,"Omaha, Neb.",7500000,-16.7,Bozell,Independent
630,AgencyQ,Washington,7500000,15.4,AgencyQ,Independent
631,EGC Group,"Melville, N.Y.",7500000,0.0,EGC Group,Independent
632,Kemp Goldberg Partners,"Portland, Maine",7500000,7.1,Kemp Goldberg Partners,Independent
633,Jeely & Bleiler,Atlanta,7500000,-6.3,Jeely & Bleiler,Independent
634,Sid Lee,Montreal,7448000,,Sid Lee,Independent
635,Mindgruve,San Diego,7435000,43.1,Mindgruve,Independent
636,Airfoil Group*,"Southfield, Mich.",7380000,-6.2,Airfoil Group,Independent
637,Dodge Communications,"Alpharetta, Ga.",7364000,24.0,Dodge Communications,Independent
638,Gragg Advertising,"Kansas City, Mo.",7360000,18.4,Gragg Advertising,Independent
639,Unleaded Communications*,Houston,7300000,7.4,Unleaded Communications,Independent
640,O'Leary & Partners*,"Newport Beach, Calif.",7300000,0.0,O'Leary & Partners,Independent
641,RP3 Agency,"Bethesda, Md.",7300000,9.0,RP3 Agency,Independent
642,Hart,"Maumee, Ohio",7277000,6.4,Hart,Independent
643,Ames Scullin O'Haire,Atlanta,7252000,-4.1,Ames Scullin O'Haire,Independent
644,Jellyfish,Baltimore,7200000,80.3,Jellyfish,Independent
645,E & M Advertising*,New York,7125000,-9.8,E & M Advertising,Independent
646,Ymarketing,"Costa Mesa, Calif.",7117000,7.5,Ymarketing,Independent
647,David Stark Design & Production*,"Brooklyn, N.Y.",7100000,5.4,David Stark Design & Production,Independent
648,LiveAreaLabs,Seattle,7100000,31.7,LiveAreaLabs,Independent
649,Downtown Partners* [Omnicom ],Chicago,7000000,0.0,Downtown Partners ,Omnicom
650,Karsh Hagan,Denver,6967000,-6.5,Karsh Hagan,Independent
651,Arke Systems,Atlanta,6950000,33.7,Arke Systems,Independent
652,Three Deep,"St. Paul, Minn.",6812000,9.8,Three Deep,Independent
653,Red Square Agency,"Mobile, Ala.",6762000,-3.4,Red Square Agency,Independent
654,Topin & Associates,Chicago,6750000,0.0,Topin & Associates,Independent
655,Yamamoto* [MDC Partners],Minneapolis,6750000,3.8,Yamamoto ,MDC Partners
656,Ignition Network*,"Northlake, Ill.",6740000,-6.4,Ignition Network,Independent
657,BusinessOnline,San Diego,6680000,-3.6,BusinessOnline,Independent
658,Martino Flynn,"Pittsford, N.Y.",6678000,4.1,Martino Flynn,Independent
659,TBWA/WorldHealth* [Omnicom ],New York,6630000,2.0,TBWA/WorldHealth ,Omnicom
660,Lopito Ileana & Howie,"Guaynabo, P.R.",6610000,1.4,Lopito Ileana & Howie,Independent
661,Orci,"Santa Monica, Calif.",6609000,-1.4,Orci,Independent
662,Baker Street Advertising*,San Francisco,6600000,10.0,Baker Street Advertising,Independent
663,Preston Kelly,Minneapolis,6597000,6.1,Preston Kelly,Independent
664,Footsteps* [Omnicom ],New York,6514000,-10.5,Footsteps ,Omnicom
665,Silver & Partners,New York,6500000,8.3,Silver & Partners,Independent
666,Mortar,San Francisco,6434000,-0.8,Mortar,Independent
667,Sensis,Los Angeles,6420000,19.4,Sensis,Independent
668,M/C/C,Dallas,6417000,11.4,M/C/C,Independent
669,Cheil Worldwide,New York,6409000,-56.3,Cheil Worldwide,Independent
670,Stone Ward,"Little Rock, Ark.",6383000,0.4,Stone Ward,Independent
671,KraftWorks NYC,New York,6325000,2.8,KraftWorks NYC,Independent
672,Chemistry Communications,Pittsburgh,6309000,33.1,Chemistry Communications,Independent
673,Media Logic,"Albany, N.Y.",6308000,0.3,Media Logic,Independent
