,AGENCY-COMPANY,HEADQUARTERS,2013-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
318,Via Agency,"Portland, Maine",2250000,25.0,Via Agency,Independent
319,Upshot,Chicago,2250000,-1.3,Upshot,Independent
320,GA Communication Group,Chicago,2250000,-1.7,GA Communication Group,Independent
321,Gibbs & Soell*,New York,2249000,14.0,Gibbs & Soell*,Independent
322,Fuseideas,"Winchester, Mass.",2244000,45.0,Fuseideas,Independent
323,Gravity Media,New York,2227700,,Gravity Media,Independent
324,RKG,"Charlottesville, Va.",2226800,47.0,RKG,Independent
325,Avrett Free Ginsberg* [Interpublic],New York,2219900,2.3,Avrett Free Ginsberg* ,Interpublic
326,Mekanism,San Francisco,2206200,22.6,Mekanism,Independent
327,Enlighten,"Ann Arbor, Mich.",2200000,-21.4,Enlighten,Independent
328,Lowe Profero* [Interpublic],New York,2200000,4.8,Lowe Profero* ,Interpublic
329,Osborn Barr,St. Louis,2199000,-10.2,Osborn Barr,Independent
330,Marquette Group,"Peoria, Ill.",2197900,2.7,Marquette Group,Independent
331,The Search Agency*,Los Angeles,2183000,1.8,The Search Agency*,Independent
332,Entree Health* [Omnicom ],New York,2177200,20.0,Entree Health* ,Omnicom 
333,Nurun* [Quebecor Media],Montreal,2176800,8.8,Nurun* ,Quebecor Media
334,Kern* [Omnicom ],"Woodland Hills, Calif.",2161300,1.3,Kern* ,Omnicom 
335,Laird & Partners* [MDC Partners],New York,2157700,12.0,Laird & Partners* ,MDC Partners
336,Tris3ct,Chicago,2148400,16.5,Tris3ct,Independent
337,MMB*,Boston,2144100,21.6,MMB*,Independent
338,Taylor,New York,2110000,6.6,Taylor,Independent
339,IMG Consulting*,New York,2110000,,IMG Consulting*,Independent
340,Images USA,Atlanta,2100000,16.7,Images USA,Independent
341,Connelly Partners,Boston,2100000,19.3,Connelly Partners,Independent
342,Vitro* [MDC Partners],San Diego,2090000,5.2,Vitro* ,MDC Partners
343,HY Connect,Chicago,2082400,9.8,HY Connect,Independent
344,Text 100 [Next Fifteen Communications Group],New York,2070600,11.6,Text 100 ,Next Fifteen Communications Group
345,Cadient Group,"King of Prussia, Pa.",2050000,25.8,Cadient Group,Independent
346,Sterling-Rice Group,"Boulder, Colo.",2047800,1.1,Sterling-Rice Group,Independent
347,Company of Others,Houston,2033300,1.8,Company of Others,Independent
348,La Comunidad* [Sapient Corp.],Miami,2010000,27.2,La Comunidad* ,Sapient Corp.
349,Coyne Public Relations,"Parsippany, N.J.",2004000,0.1,Coyne Public Relations,Independent
350,Roberts & Langer DDB* [Omnicom ],New York,2000000,27.3,Roberts & Langer DDB* ,Omnicom 
351,OutCast Agency [Next Fifteen Communications Group],San Francisco,2000000,5.3,OutCast Agency ,Next Fifteen Communications Group
352,Razorfish Healthware* [Publicis ],New York,2000000,,Razorfish Healthware* ,Publicis 
353,Pereira & O'Dell [Grupo ABC],San Francisco,2000000,2.6,Pereira & O'Dell ,Grupo ABC
354,Flashpoint Medica* [Omnicom ],New York,1998900,6.0,Flashpoint Medica* ,Omnicom 
355,Cone Communications* [Omnicom ],Boston,1980800,2.9,Cone Communications* ,Omnicom 
356,Blitz,"Santa Monica, Calif.",1979600,23.3,Blitz,Independent
357,EffectiveUI* [WPP],Denver,1955900,3.5,EffectiveUI* ,WPP
358,Liquid Agency,"San Jose, Calif.",1955600,-0.1,Liquid Agency,Independent
359,Creative Alliance,"Louisville, Ky.",1944300,7.7,Creative Alliance,Independent
360,Burrell Communications Group* [Publicis ],Chicago,1943500,-15.5,Burrell Communications Group* ,Publicis 
361,Walton Isaacson,"Culver City, Calif./Chicago",1940100,14.3,Walton Isaacson,Independent
362,MV42* [Publicis ],New York,1934900,4.7,MV42* ,Publicis 
363,Serino/Coyne* [Omnicom ],New York,1930300,1.3,Serino/Coyne* ,Omnicom 
364,Luckie & Co.,"Birmingham, Ala.",1930000,20.6,Luckie & Co.,Independent
365,Agency 720* [Omnicom ],Detroit,1906100,8.9,Agency 720* ,Omnicom 
366,Lewis PR,San Francisco,1900000,,Lewis PR,Independent
367,LLNS* [Omnicom ],New York,1900000,17.3,LLNS* ,Omnicom 
368,Zubi Advertising Services,"Coral Gables, Fla.",1900000,0.0,Zubi Advertising Services,Independent
369,Red Interactive Agency*,"Santa Monica, Calif.",1896300,13.9,Red Interactive Agency*,Independent
370,Legacy Marketing Partners,Chicago,1892000,12.0,Legacy Marketing Partners,Independent
371,Fingerpaint,"Saratoga Springs, N.Y.",1889300,90.3,Fingerpaint,Independent
372,Revolution,Chicago,1886000,-7.4,Revolution,Independent
373,Shift Communications,"Newton, Mass.",1865300,30.8,Shift Communications,Independent
374,M&C Saatchi,London,1863400,76.4,M&C Saatchi,Independent
375,RevHealth*,"Morristown, N.J.",1853800,18.6,RevHealth*,Independent
376,Grupo Gallegos,"Huntington Beach, Calif.",1850000,12.1,Grupo Gallegos,Independent
377,Sigma Group,"Upper Saddle River, N.J.",1850000,4.5,Sigma Group,Independent
378,Ignited,"El Segundo, Calif.",1850000,2.8,Ignited,Independent
379,Moosylvania*,St. Louis,1841800,0.0,Moosylvania*,Independent
380,Hunter Public Relations,New York,1841700,26.5,Hunter Public Relations,Independent
381,Schafer Condon Carter,Chicago,1835000,8.0,Schafer Condon Carter,Independent
382,EVB* [Omnicom ],San Francisco,1831800,18.2,EVB* ,Omnicom 
383,Marcus Thomas,Cleveland,1815800,12.9,Marcus Thomas,Independent
384,Sprocket Media,"Pasadena, Calif.",1810000,19.1,Sprocket Media,Independent
385,Berlin Cameron United* [WPP],New York,1800000,0.0,Berlin Cameron United* ,WPP
386,Mastermind Marketing,Atlanta,1780000,9.9,Mastermind Marketing,Independent
387,Risdall Marketing Group*,"New Brighton, Minn.",1777500,4.0,Risdall Marketing Group*,Independent
388,Peppercomm,New York,1763700,-14.0,Peppercomm,Independent
389,Barbarian Group [Cheil Worldwide],New York,1763400,-16.7,Barbarian Group ,Cheil Worldwide
390,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",1761200,12.3,GlynnDevins Advertising & Marketing,Independent
391,MSI,Chicago,1749300,-10.5,MSI,Independent
392,Partners & Napier [Project WorldWide],"Rochester, N.Y.",1745000,-0.6,Partners & Napier ,Project WorldWide
393,Deep Focus [Engine Group],New York,1742200,56.9,Deep Focus ,Engine Group
394,M Booth [Next Fifteen Communications Group],New York,1741300,19.7,M Booth ,Next Fifteen Communications Group
395,Morpheus Media*,New York,1738000,-13.0,Morpheus Media*,Independent
396,Racepoint Global,Boston,1737100,-3.6,Racepoint Global,Independent
397,Intermark Group,"Birmingham, Ala.",1735200,8.7,Intermark Group,Independent
398,Swanson Russell,"Lincoln, Neb.",1730000,12.7,Swanson Russell,Independent
399,UniWorld Group* [WPP],"Brooklyn, N.Y.",1729500,-13.5,UniWorld Group* ,WPP
400,Bottle Rocket* [WPP],Dallas,1700000,,Bottle Rocket* ,WPP
401,Godfrey Q,San Francisco,1700000,18.1,Godfrey Q,Independent
402,Definition 6,Atlanta,1700000,-19.0,Definition 6,Independent
403,Iris [Iris Worldwide],New York,1699100,13.3,Iris ,Iris Worldwide
404,Sawtooth,"Red Bank, N.J.",1690100,0.5,Sawtooth,Independent
405,Riester,Phoenix,1689400,0.8,Riester,Independent
406,Closerlook*,Chicago,1674300,49.6,Closerlook*,Independent
407,LeadDog Marketing Group,New York,1653000,4.9,LeadDog Marketing Group,Independent
408,Eveo,San Francisco,1650000,-25.0,Eveo,Independent
409,Tierney* [Interpublic],Philadelphia,1644000,9.6,Tierney* ,Interpublic
410,Fathom,"Valley View, Ohio",1628900,7.8,Fathom,Independent
411,SBC Advertising,"Columbus, Ohio",1617700,11.9,SBC Advertising,Independent
412,5W Public Relations,New York,1601900,12.9,5W Public Relations,Independent
413,TBC,Baltimore,1600000,-1.8,TBC,Independent
414,McCormick Co.,"Amarillo, Texas",1598200,-17.2,McCormick Co.,Independent
415,Sullivan Higdon & Sink,"Wichita, Kan.",1591300,26.6,Sullivan Higdon & Sink,Independent
416,Sundog,"Fargo, N.D.",1588700,-6.5,Sundog,Independent
417,Fitzgerald & Co.* [Interpublic],Atlanta,1583700,-2.0,Fitzgerald & Co.* ,Interpublic
418,Direct Partners* [Omnicom ],"Marina del Rey, Calif.",1567600,10.2,Direct Partners* ,Omnicom 
419,GKV,Baltimore,1562800,8.8,GKV,Independent
420,AdAsia Communications,"Englewood Cliffs, N.J.",1549900,-6.7,AdAsia Communications,Independent
421,Adams & Knight,"Avon, Conn.",1548700,-12.1,Adams & Knight,Independent
422,Power Creative,"Louisville, Ky.",1529100,-6.1,Power Creative,Independent
423,Sanders/Wingo,"El Paso, Texas",1528600,2.6,Sanders/Wingo,Independent
424,Vest,"Louisville, Ky.",1520200,15.8,Vest,Independent
425,DMW Direct,"Chesterbrook, Pa.",1518200,30.0,DMW Direct,Independent
426,H&L Partners,San Francisco,1514500,11.1,H&L Partners,Independent
427,Archer Malmo,"Memphis, Tenn.",1511000,10.6,Archer Malmo,Independent
428,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",1502600,9.8,Mitchell Communications Group* ,Dentsu
429,GlobalWorks Group,New York,1500000,-2.3,GlobalWorks Group,Independent
430,Carol H. Williams Advertising,"Oakland, Calif.",1500000,45.3,Carol H. Williams Advertising,Independent
431,Lockard & Wechsler Direct,"Irvington, N.Y.",1495800,0.3,Lockard & Wechsler Direct,Independent
432,Zambezi,"Venice, Calif.",1480000,13.0,Zambezi,Independent
433,Commonground Marketing,Chicago,1472200,64.4,Commonground Marketing,Independent
434,Wing* [WPP],New York,1464900,-2.0,Wing* ,WPP
435,KHJ Brand Activation,Boston,1450000,5.2,KHJ Brand Activation,Independent
436,Factory Design Labs,Denver,1444900,-26.2,Factory Design Labs,Independent
437,Hanley Wood Marketing,Minneapolis,1444600,13.7,Hanley Wood Marketing,Independent
438,Radarworks,Los Angeles,1441800,40.2,Radarworks,Independent
439,3Q Digital,"San Mateo, Calif.",1429700,37.4,3Q Digital,Independent
440,Makovsky,New York,1425000,9.6,Makovsky,Independent
441,Duncan/Channon,San Francisco,1420000,23.5,Duncan/Channon,Independent
442,Ignite Social Media,"Cary, N.C.",1406000,7.4,Ignite Social Media,Independent
443,Space150,Minneapolis,1403500,-16.7,Space150,Independent
444,Cooney/Waters Group [Creston],New York,1402100,-26.1,Cooney/Waters Group ,Creston
445,Buntin Group,"Nashville, Tenn.",1401000,3.8,Buntin Group,Independent
446,Camelot Strategic Marketing & Media,Dallas,1400000,16.7,Camelot Strategic Marketing & Media,Independent
447,Rodgers Townsend* [Omnicom ],St. Louis,1400000,10.1,Rodgers Townsend* ,Omnicom 
448,Chandelier Creative,New York,1400000,40.0,Chandelier Creative,Independent
449,WebMetro,"San Dimas, Calif.",1399900,16.5,WebMetro,Independent
450,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",1391000,7.0,Casanova Pendrill* ,Interpublic
451,Emanate* [Omnicom ],New York,1387500,-14.3,Emanate* ,Omnicom 
452,Tenthwave Digital,"Melville, N.Y.",1382100,17.4,Tenthwave Digital,Independent
453,Underground Elephant,San Diego,1380100,40.5,Underground Elephant,Independent
454,Elite SEM,New York,1380000,38.0,Elite SEM,Independent
455,Sub Rosa,New York,1380000,45.3,Sub Rosa,Independent
456,R2integrated,Baltimore,1379200,-1.4,R2integrated,Independent
457,MGSCOMM,Miami,1377200,9.7,MGSCOMM,Independent
458,Smith,Seattle,1372300,-29.6,Smith,Independent
459,Iconmobile* [WPP],"Santa Monica, Calif./Berlin",1370000,8.7,Iconmobile* ,WPP
460,Trozzolo Communications Group,"Kansas City, Mo.",1357600,25.5,Trozzolo Communications Group,Independent
461,Ron Foth Advertising,"Columbus, Ohio",1355600,6.0,Ron Foth Advertising,Independent
462,Oneupweb,"Traverse City, Mich.",1350000,0.0,Oneupweb,Independent
463,Mx Group,"Burr Ridge, Ill.",1340000,13.6,Mx Group,Independent
464,Fame* [Omnicom ],Minneapolis,1338000,1.3,Fame* ,Omnicom 
465,Marlin Network,"Springfield, Mo.",1333300,17.8,Marlin Network,Independent
466,JPL,"Harrisburg, Pa.",1330000,-10.7,JPL,Independent
467,McGarrah Jessee,"Austin, Texas",1326800,-3.3,McGarrah Jessee,Independent
468,Struck*,Salt Lake City,1317300,-11.0,Struck*,Independent
469,Vidal Partnership*,New York,1314000,0.0,Vidal Partnership*,Independent
470,Response Mine Interactive,Atlanta,1311500,-4.1,Response Mine Interactive,Independent
471,Rain*,New York,1300000,8.3,Rain*,Independent
472,Iostudio,"Nashville, Tenn.",1300000,-55.8,Iostudio,Independent
473,Questus,San Francisco,1300000,23.8,Questus,Independent
474,Modco Group,New York,1293600,20.9,Modco Group,Independent
475,Threshold Interactive,"Culver City, Calif.",1292800,6.6,Threshold Interactive,Independent
476,Palisades Media Group*,"Santa Monica, Calif.",1291000,7.6,Palisades Media Group*,Independent
477,Lippe Taylor*,New York,1284200,11.7,Lippe Taylor*,Independent
478,Stephenz Group*,"San Jose, Calif.",1278500,0.0,Stephenz Group*,Independent
479,Brand Union* [WPP],New York/London,1278000,2.9,Brand Union* ,WPP
480,Phelps,"Santa Monica, Calif.",1274000,21.3,Phelps,Independent
481,Relevent* [MDC Partners],New York,1250000,17.9,Relevent* ,MDC Partners
482,Vizeum* [Dentsu],New York,1248900,42.9,Vizeum* ,Dentsu
483,Proof Integrated Communications* [WPP],New York,1247400,-1.0,Proof Integrated Communications* ,WPP
484,O2 Ideas,"Birmingham, Ala.",1246600,2.8,O2 Ideas,Independent
485,Slingshot*,Dallas,1246200,1.6,Slingshot*,Independent
486,GraficaGroup,"Morristown, N.J.",1245000,1.2,GraficaGroup,Independent
487,Bodden Partners,New York,1231400,8.4,Bodden Partners,Independent
488,RF Binder Partners [Ruder Finn Group],New York,1230000,-6.4,RF Binder Partners ,Ruder Finn Group
489,Wpromote,"El Segundo, Calif.",1224800,20.4,Wpromote,Independent
490,Noise [Engine Group],New York,1221200,28.1,Noise ,Engine Group
491,Pitch,"Culver City, Calif.",1220000,10.9,Pitch,Independent
492,Rise Interactive,Chicago,1207500,37.4,Rise Interactive,Independent
493,Michael Walters Advertising,Chicago,1200000,50.0,Michael Walters Advertising,Independent
494,Straight North,"Downers Grove, Ill.",1200000,46.3,Straight North,Independent
495,Tombras Group,"Knoxville, Tenn.",1200000,9.1,Tombras Group,Independent
496,PJA Advertising & Marketing,"Cambridge, Mass.",1200000,-17.2,PJA Advertising & Marketing,Independent
497,LMO Advertising,"Arlington, Va.",1200000,-1.3,LMO Advertising,Independent
498,Big Spaceship,"Brooklyn, N.Y.",1200000,9.1,Big Spaceship,Independent
499,Hanson*,"Maumee, Ohio",1195300,-5.9,Hanson*,Independent
500,Genuine Interactive*,Boston,1194300,8.6,Genuine Interactive*,Independent
501,Republica,Miami,1190000,11.2,Republica,Independent
502,SSCG Media Group* [Omnicom ],New York,1185600,31.7,SSCG Media Group* ,Omnicom 
503,True North,New York,1181400,3.8,True North,Independent
504,Mono* [MDC Partners],Minneapolis,1171000,6.4,Mono* ,MDC Partners
505,Concentric Health Experience* [MDC Partners],New York,1170000,10.0,Concentric Health Experience* ,MDC Partners
506,MicroMass Communications,"Cary, N.C.",1150500,-6.5,MicroMass Communications,Independent
507,Lapiz USA* [Publicis ],Chicago,1150500,4.6,Lapiz USA* ,Publicis 
508,Bailey Lauerman*,"Omaha, Neb.",1150000,5.4,Bailey Lauerman*,Independent
509,Ologie,"Columbus, Ohio",1144800,3.7,Ologie,Independent
510,Proof Advertising,"Austin, Texas",1142800,7.2,Proof Advertising,Independent
511,SparkPR,San Francisco,1136100,0.7,SparkPR,Independent
512,Sullivan*,New York,1134400,7.0,Sullivan*,Independent
513,Della Femina/Rothschild/Jeary & Partners*,New York,1132400,-25.9,Della Femina/Rothschild/Jeary & Partners*,Independent
514,Natrel Communications,"Parsippany, N.J.",1131200,-1.5,Natrel Communications,Independent
515,Clarity Coverdale Fury,Minneapolis,1130000,4.6,Clarity Coverdale Fury,Independent
516,Ab&c Creative Intelligence,"Wilmington, Del.",1126000,6.7,Ab&c Creative Intelligence,Independent
517,Broadstreet Productions,New York,1125400,-13.4,Broadstreet Productions,Independent
518,Brighton Agency,St. Louis,1117900,28.8,Brighton Agency,Independent
519,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",1117400,-2.2,Cranford Johnson Robinson Woods*,Independent
520,Gelia,"Williamsville, N.Y.",1111800,8.4,Gelia,Independent
521,Elias/Savion Advertising,Pittsburgh,1105500,15.3,Elias/Savion Advertising,Independent
522,Callahan Creek,"Lawrence, Kan.",1104400,-15.1,Callahan Creek,Independent
523,Cibo,San Francisco,1100000,57.1,Cibo,Independent
524,LaneTerralever,Phoenix,1100000,32.5,LaneTerralever,Independent
525,Communica,"Toledo, Ohio",1100000,4.8,Communica,Independent
526,PulseCX,"Montgomeryville, Pa.",1100000,22.2,PulseCX,Independent
527,Sequence,San Francisco,1090000,0.9,Sequence,Independent
528,Kaplow Communications,New York,1086900,0.2,Kaplow Communications,Independent
529,De la Cruz Group,"Guaynabo, P.R.",1082800,-41.5,De la Cruz Group,Independent
530,Sloane & Co.* [MDC Partners],New York,1080000,0.0,Sloane & Co.* ,MDC Partners
531,Nelson Schmidt,Milwaukee,1078000,10.0,Nelson Schmidt,Independent
532,Johannes Leonardo* [WPP],New York,1072200,20.0,Johannes Leonardo* ,WPP
533,Marca Miami [Marc USA],"Coconut Grove, Fla.",1065300,87.8,Marca Miami ,Marc USA
534,Threespot,Washington,1056500,15.0,Threespot,Independent
535,IW Group* [Interpublic],"West Hollywood, Calif.",1051600,31.6,IW Group* ,Interpublic
536,St. John & Partners,"Jacksonville, Fla.",1051100,25.3,St. John & Partners,Independent
537,Rally Marketing Group,Seattle,1050700,-4.3,Rally Marketing Group,Independent
538,Admerasia,New York,1050000,-10.6,Admerasia,Independent
539,Prime Access,New York,1050000,,Prime Access,Independent
540,Rokkan* [Publicis ],New York,1050000,16.7,Rokkan* ,Publicis 
541,Muse,"Culver City, Calif.",1043300,9.0,Muse,Independent
542,Northlich*,Cincinnati,1035500,-26.0,Northlich*,Independent
543,Carrot Creative*,"Brooklyn, N.Y.",1034000,38.2,Carrot Creative*,Independent
544,PBJS* [Publicis ],Seattle,1028000,0.0,PBJS* ,Publicis 
545,LaunchSquad,San Francisco,1014300,17.4,LaunchSquad,Independent
546,Sigma Marketing Insights,"Rochester, N.Y.",1013500,-8.9,Sigma Marketing Insights,Independent
547,Anthology Marketing Group,Honolulu,1006000,4.4,Anthology Marketing Group,Independent
548,Pedone & Partners,New York,1000000,0.0,Pedone & Partners,Independent
549,Traction,San Francisco,1000000,42.9,Traction,Independent
550,Siltanen & Partners Advertising,"El Segundo, Calif.",1000000,0.0,Siltanen & Partners Advertising,Independent
551,Phonevalley* [Publicis ],Boston,1000000,0.0,Phonevalley* ,Publicis 
552,Rasky Baerlein Strategic Communications,Boston,995700,-3.7,Rasky Baerlein Strategic Communications,Independent
553,FullSix* [FullSix Group],"Levallois-Perret, France",991700,1.0,FullSix* ,FullSix Group
554,Current Lifestyle Marketing* [Interpublic],Chicago,990000,-2.0,Current Lifestyle Marketing* ,Interpublic
555,Bayshore Solutions,"Tampa, Fla.",990000,28.4,Bayshore Solutions,Independent
556,Bromley Communications* [Publicis ],San Antonio,987200,-6.1,Bromley Communications* ,Publicis 
557,Strategic America,"West Des Moines, Iowa",986100,-0.1,Strategic America,Independent
558,FKQ Advertising & Marketing,"Clearwater, Fla.",984700,-16.0,FKQ Advertising & Marketing,Independent
559,Doe-Anderson,"Louisville, Ky.",978500,14.2,Doe-Anderson,Independent
560,InterTrend Communications,"Long Beach, Calif.",970000,0.0,InterTrend Communications,Independent
561,Luquire George Andrews,"Charlotte, N.C.",963100,-5.0,Luquire George Andrews,Independent
562,BPN* [Interpublic],New York,962000,,BPN* ,Interpublic
563,Next Marketing,"Norcross, Ga.",956500,17.6,Next Marketing,Independent
564,Marriner Marketing Communications*,"Columbia, Md.",952800,0.0,Marriner Marketing Communications*,Independent
565,Charleston/Orwig,"Hartland, Wis.",952800,4.3,Charleston/Orwig,Independent
566,Stamats,"Cedar Rapids, Iowa",951400,-6.5,Stamats,Independent
567,Fly Communications,New York,950000,5.6,Fly Communications,Independent
568,Cole & Weber United* [WPP],Seattle,950000,-10.4,Cole & Weber United* ,WPP
569,New Honor Society* [Interpublic],St. Louis,936000,30.0,New Honor Society* ,Interpublic
570,Fuse,St. Louis,934600,-33.2,Fuse,Independent
571,Seiden Group,New York,930000,2.2,Seiden Group,Independent
572,HCB Health*,"Austin, Texas",926900,30.2,HCB Health*,Independent
573,Southwest Media Group*,Dallas,925100,9.9,Southwest Media Group*,Independent
574,Attik* [Dentsu],San Francisco,913500,-24.4,Attik* ,Dentsu
575,TaCito Direct,Dallas,910300,11.6,TaCito Direct,Independent
576,Beeby Clark & Meyler,"Stamford, Conn.",900000,28.6,Beeby Clark & Meyler,Independent
577,MediaMorphosis,"Long Island City, N.Y.",899900,,MediaMorphosis,Independent
578,Location3 Media*,Denver,898600,11.6,Location3 Media*,Independent
579,Godfrey,"Lancaster, Pa.",893900,15.9,Godfrey,Independent
580,Vladimir Jones,"Colorado Springs, Colo.",893400,-2.3,Vladimir Jones,Independent
581,Stream,"Malvern, Pa.",892300,15.8,Stream,Independent
582,Apollo Interactive*,"El Segundo, Calif.",891000,1.8,Apollo Interactive*,Independent
583,Lewis Communications*,"Mobile, Ala.",890300,0.0,Lewis Communications*,Independent
584,Butler/Till,"Rochester, N.Y.",887800,1.7,Butler/Till,Independent
585,Pavone,"Harrisburg, Pa.",879600,6.7,Pavone,Independent
586,HealthEd*,"Clark, N.J.",870000,,HealthEd*,Independent
587,SMZ,"Troy, Mich.",870000,10.1,SMZ,Independent
588,Work & Co.,"Brooklyn, N.Y.",870000,,Work & Co.,Independent
589,Cardenas Marketing Network,Chicago,869800,-9.0,Cardenas Marketing Network,Independent
590,DGWB Advertising & Communications*,"Santa Ana, Calif.",861700,0.0,DGWB Advertising & Communications*,Independent
591,Babcock & Jenkins,"Portland, Ore.",860000,-9.0,Babcock & Jenkins,Independent
592,BoomBox,New York,850000,18.1,BoomBox,Independent
593,ICUC* [Dentsu],"Winnipeg, Manitoba, Canada",850000,14.9,ICUC* ,Dentsu
594,Camp & King,San Francisco,850000,41.7,Camp & King,Independent
595,PM Publicidad,Atlanta,850000,21.4,PM Publicidad,Independent
596,Kovel/Fuller,"Culver City, Calif.",850000,-6.6,Kovel/Fuller,Independent
597,Hunt Adkins,Minneapolis,846400,3.0,Hunt Adkins,Independent
598,Woodruff Sweitzer,"Kansas City, Mo.",846200,52.6,Woodruff Sweitzer,Independent
599,Hello Design* [MDC Partners],"Culver City, Calif.",845600,7.6,Hello Design* ,MDC Partners
600,Corinthian Media*,New York,844600,8.7,Corinthian Media*,Independent
601,Mediasmith*,San Francisco,825000,7.1,Mediasmith*,Independent
602,D Exposito & Partners,New York,822700,10.4,D Exposito & Partners,Independent
603,NFusion,"Austin, Texas",817200,20.1,NFusion,Independent
604,Zehnder,New Orleans,816300,25.6,Zehnder,Independent
605,InVnt,New York,816000,32.5,InVnt,Independent
606,Marden-Kane,"Garden City, N.Y.",812200,-5.3,Marden-Kane,Independent
607,Launchpad Advertising,New York,810000,24.6,Launchpad Advertising,Independent
608,Catalyst,"Rochester, N.Y.",810000,-28.9,Catalyst,Independent
609,Media Horizons,"Norwalk, Conn.",807700,6.0,Media Horizons,Independent
610,Acento Advertising,"Santa Monica, Calif.",807100,-20.4,Acento Advertising,Independent
611,Knock*,Minneapolis,806000,2.0,Knock*,Independent
612,Slack & Co.,Chicago,802200,22.4,Slack & Co.,Independent
613,Amazon Advertising* [Publicis ],San Francisco,800000,12.7,Amazon Advertising* ,Publicis 
614,Piston,San Diego,800000,23.1,Piston,Independent
615,GreenRubino*,Seattle,800000,33.3,GreenRubino*,Independent
616,MBLM Advertising*,New York,800000,0.0,MBLM Advertising*,Independent
617,Strikeforce Communications,New York,800000,0.0,Strikeforce Communications,Independent
618,Pollinate,"Portland, Ore.",800000,60.0,Pollinate,Independent
619,Rx Mosaic Health* [Omnicom ],New York,800000,33.3,Rx Mosaic Health* ,Omnicom 
620,Source Communications,"Hackensack, N.J.",787500,-4.7,Source Communications,Independent
621,Crosby,"Annapolis, Md.",775900,8.6,Crosby,Independent
622,Axis Agency* [Interpublic],"West Hollywood, Calif.",774000,19.4,Axis Agency* ,Interpublic
623,Roberts Communications,"Rochester, N.Y.",772000,-27.6,Roberts Communications,Independent
624,Hiebing,"Madison, Wis.",764300,8.2,Hiebing,Independent
625,Borshoff,Indianapolis,763000,9.5,Borshoff,Independent
626,DeSantis Breindel,New York,760000,18.8,DeSantis Breindel,Independent
627,Milici Valenti Ng Pack,Honolulu,757800,-5.0,Milici Valenti Ng Pack,Independent
628,Digital Pulp,New York,750000,10.3,Digital Pulp,Independent
629,Bozell,"Omaha, Neb.",750000,-16.7,Bozell,Independent
630,AgencyQ,Washington,750000,15.4,AgencyQ,Independent
631,EGC Group,"Melville, N.Y.",750000,0.0,EGC Group,Independent
632,Kemp Goldberg Partners,"Portland, Maine",750000,7.1,Kemp Goldberg Partners,Independent
633,Jeely & Bleiler,Atlanta,750000,-6.3,Jeely & Bleiler,Independent
634,Sid Lee,Montreal,744800,,Sid Lee,Independent
635,Mindgruve,San Diego,743500,43.1,Mindgruve,Independent
636,Airfoil Group*,"Southfield, Mich.",738000,-6.2,Airfoil Group*,Independent
637,Dodge Communications,"Alpharetta, Ga.",736400,24.0,Dodge Communications,Independent
638,Gragg Advertising,"Kansas City, Mo.",736000,18.4,Gragg Advertising,Independent
639,Unleaded Communications*,Houston,730000,7.4,Unleaded Communications*,Independent
640,O'Leary & Partners*,"Newport Beach, Calif.",730000,0.0,O'Leary & Partners*,Independent
641,RP3 Agency,"Bethesda, Md.",730000,9.0,RP3 Agency,Independent
642,Hart,"Maumee, Ohio",727700,6.4,Hart,Independent
643,Ames Scullin O'Haire,Atlanta,725200,-4.1,Ames Scullin O'Haire,Independent
644,Jellyfish,Baltimore,720000,80.3,Jellyfish,Independent
645,E & M Advertising*,New York,712500,-9.8,E & M Advertising*,Independent
646,Ymarketing,"Costa Mesa, Calif.",711700,7.5,Ymarketing,Independent
647,David Stark Design & Production*,"Brooklyn, N.Y.",710000,5.4,David Stark Design & Production*,Independent
648,LiveAreaLabs,Seattle,710000,31.7,LiveAreaLabs,Independent
649,Downtown Partners* [Omnicom ],Chicago,700000,0.0,Downtown Partners* ,Omnicom 
650,Karsh Hagan,Denver,696700,-6.5,Karsh Hagan,Independent
651,Arke Systems,Atlanta,695000,33.7,Arke Systems,Independent
652,Three Deep,"St. Paul, Minn.",681200,9.8,Three Deep,Independent
653,Red Square Agency,"Mobile, Ala.",676200,-3.4,Red Square Agency,Independent
654,Topin & Associates,Chicago,675000,0.0,Topin & Associates,Independent
655,Yamamoto* [MDC Partners],Minneapolis,675000,3.8,Yamamoto* ,MDC Partners
656,Ignition Network*,"Northlake, Ill.",674000,-6.4,Ignition Network*,Independent
657,BusinessOnline,San Diego,668000,-3.6,BusinessOnline,Independent
658,Martino Flynn,"Pittsford, N.Y.",667800,4.1,Martino Flynn,Independent
659,TBWA/WorldHealth* [Omnicom ],New York,663000,2.0,TBWA/WorldHealth* ,Omnicom 
660,Lopito Ileana & Howie,"Guaynabo, P.R.",661000,1.4,Lopito Ileana & Howie,Independent
661,Orci,"Santa Monica, Calif.",660900,-1.4,Orci,Independent
662,Baker Street Advertising*,San Francisco,660000,10.0,Baker Street Advertising*,Independent
663,Preston Kelly,Minneapolis,659700,6.1,Preston Kelly,Independent
664,Footsteps* [Omnicom ],New York,651400,-10.5,Footsteps* ,Omnicom 
