,AGENCY-COMPANY,HEADQUARTERS,2011-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
320,Dudnyk Exchange*,"Horsham, Pa.",19125000,2.3,Dudnyk Exchange,Independent
321,Taylor Global,New York,19100000,-1.0,Taylor Global,Independent
322,Partners & Napier [Project WorldWide],"Rochester, N.Y.",19100000,3.2,Partners & Napier ,Project WorldWide
323,UniWorld Group* [WPP],"Brooklyn, N.Y.",19000000,-10.3,UniWorld Group ,WPP
324,Go* [Omnicom],New York,19000000,0.0,Go ,Omnicom
325,LLNS* [Omnicom],New York,19000000,-5.9,LLNS ,Omnicom
326,Zubi Advertising Services,"Coral Gables, Fla.",18900000,2.2,Zubi Advertising Services,Independent
327,FKM,Houston,18799000,-11.2,FKM,Independent
328,HealthEd,"Clark, N.J.",18750000,-16.2,HealthEd,Independent
329,TargetCast* [MDC Partners],New York,18600000,2.9,TargetCast ,MDC Partners
330,Legacy Marketing Partners [RiverNorth Group (KB Holdings)],Chicago,18439000,1.9,Legacy Marketing Partners ,RiverNorth Group
331,Tapestry* [Publicis],Chicago,18400000,8.3,Tapestry ,Publicis
332,Publicis & Hal Riney* [Publicis],San Francisco,18360000,0.0,Publicis & Hal Riney ,Publicis
333,Gage,Minneapolis,18300000,22.0,Gage,Independent
334,Moosylvania,St. Louis,18252000,10.7,Moosylvania,Independent
335,Text 100 [Next Fifteen Communications Group],New York,18212000,25.6,Text 100 ,Next Fifteen Communications Group
336,Kobie Marketing,"St. Petersburg, Fla.",18150000,29.2,Kobie Marketing,Independent
337,Digitaria* [WPP],San Diego,18000000,7.1,Digitaria ,WPP
338,OutCast Agency [Next Fifteen Communications Group],San Francisco,18000000,20.0,OutCast Agency ,Next Fifteen Communications Group
339,Global Advertising Strategies,New York,18000000,28.6,Global Advertising Strategies,Independent
340,Laird & Partners* [MDC Partners],New York,18000000,13.2,Laird & Partners ,MDC Partners
341,Brand Union* [WPP],New York,17922000,5.4,Brand Union ,WPP
342,Peter A. Mayer Advertising,New Orleans,17921000,16.2,Peter A. Mayer Advertising,Independent
343,Padilla Speer Beardsley,Minneapolis,17836000,4.5,Padilla Speer Beardsley,Independent
344,Coyne Public Relations,"Parsippany, N.J.",17800000,10.9,Coyne Public Relations,Independent
345,Biggs Gilmore,"Kalamazoo, Mich.",17730000,29.5,Biggs Gilmore,Independent
346,Dentsu America* [Dentsu],New York,17647000,-3.6,Dentsu America ,Dentsu
347,Cadient Group,"King of Prussia, Pa.",17600000,8.0,Cadient Group,Independent
348,Ignited,"El Segundo, Calif.",17500000,-1.9,Ignited,Independent
349,SK&G*,Las Vegas,17500000,-2.5,SK&G,Independent
350,Space150,Minneapolis,17225000,7.5,Space150,Independent
351,Alma DDB* [Omnicom],Miami,17180000,-9.8,Alma DDB ,Omnicom
352,Barbarian Group [Cheil Worldwide],New York,17161000,12.2,Barbarian Group ,Cheil Worldwide
353,Spark Communications* [Publicis],Chicago,17160000,30.0,Spark Communications ,Publicis
354,McCormick Co.,"Amarillo, Texas",17136000,2.2,McCormick Co.,Independent
355,Giant,San Francisco,17019000,32.7,Giant,Independent
356,Luckie & Co.,"Birmingham, Ala.",17000000,13.3,Luckie & Co.,Independent
357,Designkitchen* [WPP],Chicago,17000000,44.8,Designkitchen ,WPP
358,Bozell,"Omaha, Neb.",16800000,38.8,Bozell,Independent
359,Marketing Support,Chicago,16609000,14.0,Marketing Support,Independent
360,De la Cruz Group,"Guaynabo, P.R.",16594000,5.6,De la Cruz Group,Independent
361,Sigma Group,"Oradell, N.J.",16500000,10.0,Sigma Group,Independent
362,MV42* [Publicis],New York,16500000,25.0,MV42 ,Publicis
363,Direct Partners* [Omnicom],"Marina del Rey, Calif.",16400000,-1.4,Direct Partners ,Omnicom
364,Flashpoint Medica* [Omnicom],New York,16400000,9.3,Flashpoint Medica ,Omnicom
365,Kang & Lee Advertising* [WPP],New York,16380000,5.0,Kang & Lee Advertising ,WPP
366,Sawtooth,"Woodbridge, N.J.",16325000,0.8,Sawtooth,Independent
367,MMB*,Boston,16200000,12.5,MMB,Independent
368,Greater Than One,New York,16100000,9.2,Greater Than One,Independent
369,Factory Design Labs,Denver,16037000,-19.7,Factory Design Labs,Independent
370,Heartbeat Ideas,New York,16032000,11.3,Heartbeat Ideas,Independent
371,Firstborn* [Dentsu],New York,16000000,28.0,Firstborn ,Dentsu
372,Empathy Lab,"Conshohocken, Pa.",16000000,33.3,Empathy Lab,Independent
373,Mekanism,San Francisco,16000000,45.5,Mekanism,Independent
374,Blitz Agency,"Santa Monica, Calif.",16000000,36.8,Blitz Agency,Independent
375,Translation*,New York,15750000,50.0,Translation,Independent
376,Reprise Media* [Interpublic],New York,15719000,4.8,Reprise Media ,Interpublic
377,Della Femina/Rothschild/Jeary & Partners*,New York,15691000,-2.5,Della Femina/Rothschild/Jeary & Partners,Independent
378,HY Connect,Chicago,15573000,13.8,HY Connect,Independent
379,Grupo Gallegos,"Huntington Beach, Calif.",15500000,6.9,Grupo Gallegos,Independent
380,Schafer Condon Carter,Chicago,15474000,8.8,Schafer Condon Carter,Independent
381,Carol H. Williams Advertising,"Emeryville, Calif.",15410000,-13.5,Carol H. Williams Advertising,Independent
382,Buntin Group,"Nashville, Tenn.",15400000,-7.8,Buntin Group,Independent
383,Tris3ct,Chicago,15376000,50.8,Tris3ct,Independent
384,LehmanMillet* [HealthStar Communications],Boston,15300000,10.9,LehmanMillet ,HealthStar Communications
385,Vidal Partnership*,New York,15300000,-29.2,Vidal Partnership,Independent
386,Via Agency,"Portland, Maine",15299000,30.2,Via Agency,Independent
387,Power Creative,"Louisville, Ky.",15239000,9.4,Power Creative,Independent
388,Marcus Thomas,Cleveland,15027000,11.7,Marcus Thomas,Independent
389,Evolution Bureau* [Omnicom],San Francisco,15000000,50.0,Evolution Bureau ,Omnicom
390,TBC,Baltimore,15000000,-2.8,TBC,Independent
391,Arnell Group* [Omnicom],New York,15000000,0.0,Arnell Group ,Omnicom
392,Berlin Cameron United* [WPP],New York,14850000,-1.0,Berlin Cameron United ,WPP
393,Pereira & O'Dell [Grupo ABC],San Francisco,14800000,8.8,Pereira & O'Dell ,Grupo ABC
394,Mastermind Marketing,Atlanta,14800000,23.8,Mastermind Marketing,Independent
395,GlobalWorks Group,New York,14750000,3.9,GlobalWorks Group,Independent
396,Gibbs & Soell*,New York,14706000,-5.1,Gibbs & Soell,Independent
397,Riester,Phoenix,14502000,9.5,Riester,Independent
398,Noble*,"Springfield, Mo.",14375000,-4.2,Noble,Independent
399,Peppercom,New York,14362000,21.4,Peppercom,Independent
400,Roberts & Langer DDB* [Omnicom],New York,14287000,53.6,Roberts & Langer DDB ,Omnicom
401,Sanders/Wingo,"El Paso, Texas",14220000,-5.9,Sanders/Wingo,Independent
402,Capstrat,"Raleigh, N.C.",14200000,20.3,Capstrat,Independent
403,La Comunidad,Miami,14200000,59.6,La Comunidad,Independent
404,Wing* [WPP],New York,14145000,50.0,Wing ,WPP
405,M Booth [Next Fifteen Communications Group],New York,14099000,22.1,M Booth ,Next Fifteen Communications Group
406,Duncan Channon,San Francisco,14000000,7.7,Duncan Channon,Independent
407,Rivet* [Interpublic],Chicago,14000000,0.0,Rivet ,Interpublic
408,Northlich*,Cincinnati,14000000,-2.5,Northlich,Independent
409,Profero,New York,14000000,122.2,Profero,Independent
410,Zeno Group [Daniel J. Edelman],New York,13926000,11.7,Zeno Group ,Daniel J. Edelman
411,Swanson Russell,"Lincoln, Neb.",13764000,13.8,Swanson Russell,Independent
412,French/West/Vaughan,"Raleigh, N.C.",13700000,2.2,French/West/Vaughan,Independent
413,Tierney* [Interpublic],Philadelphia,13559000,4.3,Tierney ,Interpublic
414,Emanate* [Omnicom],New York,13500000,15.4,Emanate ,Omnicom
415,SBC Advertising,"Columbus, Ohio",13481000,-2.5,SBC Advertising,Independent
416,R2integrated,Baltimore,13386000,46.0,R2integrated,Independent
417,Cheil Worldwide,New York,13247000,-19.6,Cheil Worldwide,Independent
418,AdAsia Communications*,"Englewood Cliffs, N.J.",13242000,12.6,AdAsia Communications,Independent
419,Didit,"Mineola, N.Y.",13238000,8.3,Didit,Independent
420,Fathom,"Valley View, Ohio",13130000,17.5,Fathom,Independent
421,RJ Palmer* [MDC Partners],New York,13074000,2.9,RJ Palmer ,MDC Partners
422,LeadDog Marketing Group,New York,13010000,39.5,LeadDog Marketing Group,Independent
423,Williams Labadie* [Publicis],Chicago,13000000,13.0,Williams Labadie ,Publicis
424,Fame* [Omnicom],Minneapolis,13000000,22.6,Fame ,Omnicom
425,Saatchi & Saatchi Science* [Publicis],"Yardley, Pa.",13000000,18.2,Saatchi & Saatchi Science ,Publicis
426,Oneupweb,"Traverse City, Mich.",13000000,0.0,Oneupweb,Independent
427,Rodgers Townsend* [Omnicom],St. Louis,12972000,-8.1,Rodgers Townsend ,Omnicom
428,Concentric Pharma* [MDC Partners],New York,12857000,7.1,Concentric Pharma ,MDC Partners
429,Sullivan Higdon & Sink,"Wichita, Kan.",12831000,8.3,Sullivan Higdon & Sink,Independent
430,McGarrah Jessee,"Austin, Texas",12775000,32.9,McGarrah Jessee,Independent
431,GKV,Baltimore,12700000,3.3,GKV,Independent
432,Hanson,"Maumee, Ohio",12700000,0.0,Hanson,Independent
433,Totem Brand Stories,New York,12662000,30.2,Totem Brand Stories,Independent
434,Prime Access*,New York,12600000,-15.4,Prime Access,Independent
435,Ron Foth Advertising,"Columbus, Ohio",12565000,1.9,Ron Foth Advertising,Independent
436,Walton Isaacson,Los Angeles,12500000,25.0,Walton Isaacson,Independent
437,Makovsky & Co.,New York,12500000,10.6,Makovsky & Co.,Independent
438,Lockard & Wechsler,"Irvington, N.Y.",12458000,-6.3,Lockard & Wechsler,Independent
439,5W Public Relations,New York,12455000,9.3,5W Public Relations,Independent
440,RF Binder Partners [Ruder Finn Group],New York,12450000,1.1,RF Binder Partners ,Ruder Finn Group
441,Adams & Knight,"Avon, Conn.",12429000,17.0,Adams & Knight,Independent
442,Atrinsic Interactive*,New York,12259000,-3.7,Atrinsic Interactive,Independent
443,Connelly Partners,Boston,12215000,14.2,Connelly Partners,Independent
444,Liquid Agency,"San Jose, Calif.",12182000,14.9,Liquid Agency,Independent
445,Shift Communications,"Newton, Mass.",12136000,22.0,Shift Communications,Independent
446,Godfrey,"Lancaster, Pa.",12100000,16.3,Godfrey,Independent
447,Grafica,"Chester, N.J.",12100000,8.0,Grafica,Independent
448,Hunter Public Relations,New York,12050000,-5.9,Hunter Public Relations,Independent
449,American Communications Group*,"Torrance, Calif.",12013000,5.4,American Communications Group,Independent
450,Lapiz USA* [Publicis],Chicago,12000000,9.1,Lapiz USA ,Publicis
451,Redscout* [MDC Partners],New York,12000000,48.1,Redscout ,MDC Partners
452,RevHealth,"Morristown, N.J.",12000000,20.0,RevHealth,Independent
453,Lippe Taylor*,New York,12000000,0.0,Lippe Taylor,Independent
454,Proof Integrated Communications* [WPP],New York,12000000,0.0,Proof Integrated Communications ,WPP
455,Hitchcock Fleming & Associates*,"Akron, Ohio",11937000,0.0,Hitchcock Fleming & Associates,Independent
456,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",11880000,8.0,Casanova Pendrill ,Interpublic
457,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",11856000,5.3,GlynnDevins Advertising & Marketing,Independent
458,O2 Ideas,"Birmingham, Ala.",11775000,3.5,O2 Ideas,Independent
459,CRT/Tanaka,"Richmond, Va.",11573000,4.4,CRT/Tanaka,Independent
460,Archer Malmo,"Memphis, Tenn.",11540000,-1.6,Archer Malmo,Independent
461,PBJS* [Publicis],Seattle,11449000,6.7,PBJS ,Publicis
462,Sigma Marketing Group,"Rochester, N.Y.",11431000,1.9,Sigma Marketing Group,Independent
463,Cranford Johnson Robinson Woods*,"Little Rock, Ark.",11427000,-0.5,Cranford Johnson Robinson Woods,Independent
464,Agency 720* [Omnicom],"Troy, Mich.",11340000,,Agency 720 ,Omnicom
465,Hanley Wood Marketing,Minneapolis,11306000,-6.0,Hanley Wood Marketing,Independent
466,Hoffman/Lewis,San Francisco,11218000,-23.0,Hoffman/Lewis,Independent
467,DMW Direct,"Chesterbrook, Pa.",11200000,7.2,DMW Direct,Independent
468,Camelot Strategic Marketing & Media,Dallas,11100000,1.8,Camelot Strategic Marketing & Media,Independent
469,M&C Saatchi,London,11062000,173.4,M&C Saatchi,Independent
470,Catalyst,"Rochester, N.Y.",11031000,20.4,Catalyst,Independent
471,Iris [Iris Worldwide],New York,11029000,14.9,Iris ,Iris Worldwide
472,Genuine Interactive,Boston,11000000,10.0,Genuine Interactive,Independent
473,AR New York*,New York,11000000,10.0,AR New York,Independent
474,The Gate Worldwide* [MSQ Partners],New York,11000000,4.8,The Gate Worldwide ,MSQ Partners
475,PJA Advertising & Marketing,"Cambridge, Mass.",10940000,-3.8,PJA Advertising & Marketing,Independent
476,Callahan Creek,"Lawrence, Kan.",10902000,12.3,Callahan Creek,Independent
477,Hirons & Co.,Indianapolis,10851000,-7.1,Hirons & Co.,Independent
478,Sloane & Co.* [MDC Partners],New York,10800000,0.0,Sloane & Co. ,MDC Partners
479,BeCore,Los Angeles,10790000,32.4,BeCore,Independent
480,Acento Advertising,Los Angeles,10789000,0.8,Acento Advertising,Independent
481,Admerasia,New York,10750000,10.3,Admerasia,Independent
482,Slingshot*,Dallas,10663000,3.4,Slingshot,Independent
483,Threshold Interactive,"Culver City, Calif.",10638000,5.4,Threshold Interactive,Independent
484,Attik* [Dentsu],San Francisco,10600000,-18.5,Attik ,Dentsu
485,Relevent* [MDC Partners],New York,10600000,11.6,Relevent ,MDC Partners
486,Stephenz Group,"San Jose, Calif.",10568000,-15.4,Stephenz Group,Independent
487,Bromley Communications* [Publicis],San Antonio,10514000,-1.0,Bromley Communications ,Publicis
488,Deep Focus [Engine Group],New York,10502000,3.0,Deep Focus ,Engine Group
489,Bailey Lauerman,"Lincoln, Neb.",10501000,7.3,Bailey Lauerman,Independent
490,Cole & Weber United* [WPP],Seattle,10500000,16.7,Cole & Weber United ,WPP
491,Palisades Media Group*,"Santa Monica, Calif.",10400000,11.8,Palisades Media Group,Independent
492,Natrel Communications,"Parsippany, N.J.",10398000,-30.2,Natrel Communications,Independent
493,SparkPR,San Francisco,10396000,20.0,SparkPR,Independent
494,FKQ Advertising & Marketing,"Clearwater, Fla.",10360000,3.7,FKQ Advertising & Marketing,Independent
495,Trozzolo Communications Group,"Kansas City, Mo.",10339000,8.2,Trozzolo Communications Group,Independent
496,Clarity Coverdale Fury,Minneapolis,10300000,4.0,Clarity Coverdale Fury,Independent
497,Stamats,"Cedar Rapids, Iowa",10212000,-1.3,Stamats,Independent
498,206 Inc.,Seattle,10096000,14.7,206 Inc.,Independent
499,Sullivan,New York,10076000,43.4,Sullivan,Independent
500,Black Twig Communications*,St. Louis,10040000,27.7,Black Twig Communications,Independent
501,Kaplow*,New York,10024000,6.6,Kaplow,Independent
502,Boathouse Group,"Waltham, Mass.",10000000,-9.1,Boathouse Group,Independent
503,Siltanen & Partners Advertising,"El Segundo, Calif.",10000000,17.6,Siltanen & Partners Advertising,Independent
504,IW Group* [Interpublic],"West Hollywood, Calif.",9957000,-12.7,IW Group ,Interpublic
505,Blitz,"Waltham, Mass.",9864000,13.0,Blitz,Independent
506,Mono* [MDC Partners],Minneapolis,9830000,22.9,Mono ,MDC Partners
507,Response Mine Interactive,Atlanta,9809000,38.2,Response Mine Interactive,Independent
508,Roberts Communications,"Rochester, N.Y.",9782000,-13.5,Roberts Communications,Independent
509,Borshoff*,Indianapolis,9770000,11.1,Borshoff,Independent
510,Castells & Asociados,Los Angeles,9737000,20.7,Castells & Asociados,Independent
511,FullSix [FullSix Group],"Levallois-Perret, Paris",9731000,25.0,FullSix ,FullSix Group
512,IQ*,Atlanta,9700000,-0.3,IQ,Independent
513,InterTrend Communications,"Long Beach, Calif.",9600000,-1.0,InterTrend Communications,Independent
514,Questus,San Francisco,9600000,37.1,Questus,Independent
515,Phelps Group,"Santa Monica, Calif.",9506000,5.8,Phelps Group,Independent
516,Marlin Network,"Springfield, Mo.",9497000,7.2,Marlin Network,Independent
517,DGWB Advertising & Communications,"Santa Ana, Calif.",9400000,-2.1,DGWB Advertising & Communications,Independent
518,Strategic America,"West Des Moines, Iowa",9363000,7.7,Strategic America,Independent
519,Elias/Savion Advertising,Pittsburgh,9154000,-43.7,Elias/Savion Advertising,Independent
520,Anthology Marketing Group,Honolulu,9112000,-11.8,Anthology Marketing Group,Independent
521,MicroMass Communications,"Cary, N.C.",9100000,7.1,MicroMass Communications,Independent
522,Seiden Group,New York,9100000,1.1,Seiden Group,Independent
523,Pedone & Partners,New York,9000000,12.5,Pedone & Partners,Independent
524,Big Spaceship,"Brooklyn, N.Y.",9000000,9.8,Big Spaceship,Independent
525,Machado Garcia Serra,Miami,8970000,-17.6,Machado Garcia Serra,Independent
526,Proof Advertising,"Austin, Texas",8966000,8.9,Proof Advertising,Independent
527,St. John & Partners Advertising & PR,"Jacksonville, Fla.",8935000,-22.9,St. John & Partners Advertising & PR,Independent
528,Lewis Communications,"Mobile, Ala.",8903000,-13.9,Lewis Communications,Independent
529,"Howard, Merrell & Partners*","Raleigh, N.C.",8835000,-6.6,"Howard, Merrell & Partners",Independent
530,Charleston/Orwig,"Hartland, Wis.",8816000,16.1,Charleston/Orwig,Independent
531,Davies,"Santa Barbara, Calif.",8767000,5.3,Davies,Independent
532,Source Communications,"Hackensack, N.J.",8755000,8.4,Source Communications,Independent
533,"Aloysius, Butler & Clark","Wilmington, Del.",8751000,5.7,"Aloysius, Butler & Clark",Independent
534,Accentmarketing* [Interpublic],"Coral Gables, Fla.",8708000,-9.2,Accentmarketing ,Interpublic
535,Sundog,"Fargo, N.D.",8670000,42.1,Sundog,Independent
536,LM&O Advertising,"Arlington, Va.",8656000,-3.6,LM&O Advertising,Independent
537,RedPeg Marketing,"Alexandria, Va.",8519000,56.3,RedPeg Marketing,Independent
538,Gelia,"Williamsville, N.Y.",8502000,27.0,Gelia,Independent
539,GS&F,"Nashville, Tenn.",8500000,4.9,GS&F,Independent
540,Premium Surge Promotions* [RiverNorth Group (KB Holdings)],Chicago,8500000,-5.1,Premium Surge Promotions ,RiverNorth Group
541,Fuseideas,"Winchester, Mass.",8500000,88.9,Fuseideas,Independent
542,Nelson Schmidt,Milwaukee,8400000,16.7,Nelson Schmidt,Independent
543,SocialChorus,New York,8400000,86.7,SocialChorus,Independent
544,Sarkissian Mason*,New York,8333000,-16.7,Sarkissian Mason,Independent
545,Vladimir Jones,"Colorado Springs, Colo.",8328000,7.4,Vladimir Jones,Independent
546,Radarworks,Los Angeles,8300000,7.8,Radarworks,Independent
547,Garrigan Lyman Group*,Seattle,8200000,0.0,Garrigan Lyman Group,Independent
548,E.B. Lane,Phoenix,8200000,9.3,E.B. Lane,Independent
549,Republica,Miami,8200000,36.7,Republica,Independent
550,CDR Fundraising Group*,"Bowie, Md.",8198000,-9.7,CDR Fundraising Group,Independent
551,Gravity Media,New York,8165000,140.1,Gravity Media,Independent
552,Neiman Group,Philadelphia,8162000,-14.1,Neiman Group,Independent
553,Fuse,St. Louis,8155000,-2.5,Fuse,Independent
554,Airfoil Public Relations,"Southfield, Mich.",8128000,19.3,Airfoil Public Relations,Independent
555,Gardner Nelson & Partners,New York,8100000,-12.9,Gardner Nelson & Partners,Independent
556,Strikeforce Communications,New York,8000000,33.3,Strikeforce Communications,Independent
557,Marden-Kane,"Garden City, N.Y.",7947000,31.2,Marden-Kane,Independent
558,HCB Health,"Austin, Texas",7938000,44.3,HCB Health,Independent
559,Threespot,Washington,7930000,29.5,Threespot,Independent
560,Horn Group,San Francisco,7900000,5.3,Horn Group,Independent
561,Cannonball Advertising*,St. Louis,7828000,9.8,Cannonball Advertising,Independent
562,SMZ,"Troy, Mich.",7800000,-8.2,SMZ,Independent
563,Ayzenberg Group,"Pasadena, Calif.",7800000,9.9,Ayzenberg Group,Independent
564,Chandelier Creative*,New York,7790000,-1.4,Chandelier Creative,Independent
565,Wpromote,"El Segundo, Calif.",7710000,5.9,Wpromote,Independent
566,Zambezi,"Venice, Calif.",7692000,4.3,Zambezi,Independent
567,Vizergy,"Jacksonville, Fla.",7610000,7.3,Vizergy,Independent
568,Butler Till Media Services,"Rochester, N.Y.",7542000,34.2,Butler Till Media Services,Independent
569,E & M Advertising,New York,7525000,64.4,E & M Advertising,Independent
570,Ames Scullin O'Haire,Atlanta,7500000,-12.6,Ames Scullin O'Haire,Independent
571,Next Marketing,"Norcross, Ga.",7500000,0.0,Next Marketing,Independent
572,EGC Group,"Melville, N.Y.",7500000,42.9,EGC Group,Independent
573,Milici Valenti Ng Pack,Honolulu,7468000,10.4,Milici Valenti Ng Pack,Independent
574,LaunchSquad,San Francisco,7413000,27.8,LaunchSquad,Independent
575,Noise [Engine Group],New York,7346000,,Noise ,Engine Group
576,Luquire George Andrews*,"Charlotte, N.C.",7306000,6.5,Luquire George Andrews,Independent
577,Crosby Marketing Communications,"Annapolis, Md.",7306000,-3.1,Crosby Marketing Communications,Independent
578,Acquirgy*,"St. Petersburg, Fla.",7300000,-0.8,Acquirgy,Independent
579,Red Square Agency,"Mobile, Ala.",7272000,55.3,Red Square Agency,Independent
580,BoomBox*,New York,7268000,19.1,BoomBox,Independent
581,San Jose Group,Chicago,7252000,-4.7,San Jose Group,Independent
582,NYCA,"Solana Beach, Calif.",7235000,5.4,NYCA,Independent
583,SicolaMartin* [WPP],"Austin, Texas",7200000,0.0,SicolaMartin ,WPP
584,Titan Agency*,Atlanta,7200000,0.0,Titan Agency,Independent
585,Ignition Network,Chicago,7200000,4.3,Ignition Network,Independent
586,Location3 Media,Denver,7164000,44.0,Location3 Media,Independent
587,Gotham Direct*,New York,7103000,0.0,Gotham Direct,Independent
588,O'Leary & Partners,"Newport Beach, Calif.",7100000,2.9,O'Leary & Partners,Independent
589,D Exposito & Partners,New York,7062000,5.9,D Exposito & Partners,Independent
590,Kelliher Samets Volk,"Burlington, Vt.",7036000,-7.1,Kelliher Samets Volk,Independent
591,Doe-Anderson,"Louisville, Ky.",7019000,0.6,Doe-Anderson,Independent
592,Footsteps* [Omnicom],New York,7000000,16.7,Footsteps ,Omnicom
593,Barrie D'Rozario Murphy,Minneapolis,7000000,0.0,Barrie D'Rozario Murphy,Independent
594,Downtown Partners Chicago* [Omnicom],Chicago,7000000,5.0,Downtown Partners Chicago ,Omnicom
595,Pavone,"Harrisburg, Pa.",7000000,4.5,Pavone,Independent
596,Alinean*,Orlando,6982000,0.0,Alinean,Independent
597,Brighton Agency,St. Louis,6958000,40.5,Brighton Agency,Independent
598,Tenthwave Digital,"Melville, N.Y.",6888000,39.4,Tenthwave Digital,Independent
599,Interlex Communications,San Antonio,6880000,-13.5,Interlex Communications,Independent
600,Karsh Hagan,Denver,6750000,20.5,Karsh Hagan,Independent
601,Gold n Fish Marketing Group,"Armonk, N.Y.",6703000,11.7,Gold n Fish Marketing Group,Independent
602,Ignite Social Media*,"Cary, N.C.",6695000,,Ignite Social Media,Independent
603,ISM,Boston,6650000,-7.0,ISM,Independent
604,Johannes Leonardo* [WPP],New York,6600000,14.6,Johannes Leonardo ,WPP
605,Hello Design* [MDC Partners],"Culver City, Calif.",6550000,20.0,Hello Design ,MDC Partners
606,GodwinGroup*,"Jackson, Miss.",6550000,8.2,GodwinGroup,Independent
607,Slack and Company*,Chicago,6531000,0.0,Slack and Company,Independent
608,Gragg Advertising,"Kansas City, Mo.",6515000,7.7,Gragg Advertising,Independent
609,Topin & Associates,Chicago,6510000,5.9,Topin & Associates,Independent
610,Two West*,"Kansas City, Mo.",6495000,0.0,Two West,Independent
611,Mortar,San Francisco,6487000,15.3,Mortar,Independent
612,Media Horizons*,"Norwalk, Conn.",6470000,0.0,Media Horizons,Independent
613,Halo Group,New York,6400000,28.0,Halo Group,Independent
614,Digital Pulp,New York,6400000,3.2,Digital Pulp,Independent
615,Bayshore Solutions,"Tampa, Fla.",6335000,26.8,Bayshore Solutions,Independent
616,Preston Kelly,Minneapolis,6331000,8.0,Preston Kelly,Independent
617,Stone Ward,"Little Rock, Ark.",6326000,3.5,Stone Ward,Independent
618,Hart Associates,"Maumee, Ohio",6243000,15.8,Hart Associates,Independent
619,Hiebing,"Madison, Wis.",6228000,-0.4,Hiebing,Independent
620,Chernoff Newman,"Columbia, S.C.",6224000,-5.8,Chernoff Newman,Independent
621,Commonground Marketing,Chicago,6182000,24.5,Commonground Marketing,Independent
622,Agency Q,Washington,6170000,-3.6,Agency Q,Independent
623,Aaaza,Los Angeles,6150000,24.2,Aaaza,Independent
624,ES Advertising,Los Angeles,6104000,20.0,ES Advertising,Independent
625,Fraser Communications,Los Angeles,6090000,5.0,Fraser Communications,Independent
626,Keiler*,"Farmington, Conn.",6065000,3.2,Keiler,Independent
627,Babcock & Jenkins*,"Portland, Ore.",6060000,-7.5,Babcock & Jenkins,Independent
628,LeapFrog Interactive,"Louisville, Ky.",6035000,10.1,LeapFrog Interactive,Independent
629,Lopito Ileana & Howie,"Guaynabo, P.R.",6009000,-6.1,Lopito Ileana & Howie,Independent
630,Traction,San Francisco,6000000,20.0,Traction,Independent
631,Boomerang Pharmaceutical Communications,"Parsippany, N.J.",6000000,20.0,Boomerang Pharmaceutical Communications,Independent
632,Publicis Healthware International* [Publicis],"New York/Salerno, Italy",6000000,50.0,Publicis Healthware International ,Publicis
633,Donat/Wald & Haque*,"Santa Monica, Calif.",6000000,-19.7,Donat/Wald & Haque,Independent
634,DBA Worldwide*,"Rochester, Mich.",6000000,21.4,DBA Worldwide,Independent
635,Kemp Goldberg Partners*,"Portland, Maine",6000000,0.0,Kemp Goldberg Partners,Independent
636,Lambesis*,"La Jolla, Calif.",5984000,-2.3,Lambesis,Independent
637,Cactus Communications,Denver,5925000,9.5,Cactus Communications,Independent
638,Catalyst Public Relations,New York,5924000,15.4,Catalyst Public Relations,Independent
639,Hunt Adkins,Minneapolis,5921000,36.5,Hunt Adkins,Independent
640,Ozone Online,San Francisco,5900000,78.8,Ozone Online,Independent
641,Winner & Associates* [Publicis],Los Angeles,5873000,10.8,Winner & Associates ,Publicis
642,Weston/Mason*,"Santa Monica, Calif.",5865000,-15.9,Weston/Mason,Independent
643,Fuse Marketing,"Burlington, Vt.",5856000,0.0,Fuse Marketing,Independent
644,Red Door Interactive,San Diego,5839000,18.9,Red Door Interactive,Independent
645,HMH,"Portland, Ore.",5816000,-6.7,HMH,Independent
646,Yamamoto* [MDC Partners],Minneapolis,5750000,4.5,Yamamoto ,MDC Partners
647,Three Deep,"St. Paul, Minn.",5739000,26.2,Three Deep,Independent
648,Heinrich Marketing*,Denver,5735000,2.8,Heinrich Marketing,Independent
649,TaCito Direct,Dallas,5641000,-13.2,TaCito Direct,Independent
650,Banyan Branch,Seattle,5588000,62.9,Banyan Branch,Independent
651,Applicable Media*,New York,5571000,7.1,Applicable Media,Independent
652,Mirrorball,New York,5523000,20.1,Mirrorball,Independent
653,White & Partners,"Herndon, Va.",5510000,-3.5,White & Partners,Independent
654,Centigrade,"Birmingham, Mich.",5500000,37.5,Centigrade,Independent
655,Geppetto Group* [WPP],New York,5500000,0.0,Geppetto Group ,WPP
656,PM Publicidad,Atlanta,5500000,31.0,PM Publicidad,Independent
657,Amazon Advertising* [Publicis],San Francisco,5500000,0.0,Amazon Advertising ,Publicis
658,PriceWeber Marketing Communications,"Louisville, Ky.",5448000,12.9,PriceWeber Marketing Communications,Independent
659,NFusion Group,"Austin, Texas",5448000,-1.5,NFusion Group,Independent
660,Media Logic,"Albany, N.Y.",5434000,-6.0,Media Logic,Independent
661,Carton Donofrio Partners,Baltimore,5426000,-33.1,Carton Donofrio Partners,Independent
