,AGENCY-COMPANY,HEADQUARTERS,2015-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
326,Walton Isaacson,"Culver City, Calif.",2321800,10.4,Walton Isaacson,Independent
327,Racepoint Global,Boston,2312000,12.5,Racepoint Global,Independent
328,Argonaut [Project WorldWide],San Francisco,2300000,109.1,Argonaut ,Project WorldWide
329,Fuseideas,"Winchester, Mass.",2300000,2.7,Fuseideas,Independent
330,Inter/Media Advertising*,"Woodland Hills, Calif.",2290000,3.2,Inter/Media Advertising*,Independent
331,Connelly Partners,Boston,2284100,6.0,Connelly Partners,Independent
332,Barbarian Group [Cheil Worldwide],New York,2282100,4.8,Barbarian Group ,Cheil Worldwide
333,EVB*,"Oakland, Calif.",2254500,0.0,EVB*,Independent
334,Space150,Minneapolis,2237800,46.5,Space150,Independent
335,Taylor,New York,2234800,3.0,Taylor,Independent
336,Entree Health New York* [Omnicom],New York,2221700,2.0,Entree Health New York* ,Omnicom
337,Avrett Free Ginsberg* [Interpublic],New York,2219900,0.0,Avrett Free Ginsberg* ,Interpublic
338,Upshot,Chicago,2200000,-7.2,Upshot,Independent
339,Work & Co.,"Brooklyn, N.Y.",2200000,73.2,Work & Co.,Independent
340,LMO Advertising,"Arlington, Va.",2197300,48.5,LMO Advertising,Independent
341,Laird & Partners* [MDC Partners],New York,2192700,0.0,Laird & Partners* ,MDC Partners
342,Gravity Media,New York,2190900,-1.6,Gravity Media,Independent
343,Stamats,"Cedar Rapids, Iowa",2189500,3.6,Stamats,Independent
344,Archer Malmo,"Memphis, Tenn.",2180000,-5.6,Archer Malmo,Independent
345,Scoppechio*,"Louisville, Ky.",2179200,0.3,Scoppechio*,Independent
346,MV42* [Publicis],New York,2165900,-3.5,MV42* ,Publicis
347,Legacy Marketing,Chicago,2165700,-0.4,Legacy Marketing,Independent
348,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.",2150000,22.9,Casanova Pendrill* ,Interpublic
349,5W Public Relations,New York,2146700,13.2,5W Public Relations,Independent
350,MMB*,Boston,2144100,-10.0,MMB*,Independent
351,Fingerpaint,"Saratoga Springs, N.Y.",2126800,4.5,Fingerpaint,Independent
352,Tierney* [Interpublic],Philadelphia,2110000,8.5,Tierney* ,Interpublic
353,Sigma Group*,"Upper Saddle River, N.J.",2100000,0.0,Sigma Group*,Independent
354,Slingshot Companies*,Dallas,2100000,,Slingshot Companies*,Independent
355,GlynnDevins Advertising & Marketing,"Overland Park, Kan.",2099600,6.7,GlynnDevins Advertising & Marketing,Independent
356,Mastermind Involvement Marketing,Atlanta,2075000,6.4,Mastermind Involvement Marketing,Independent
357,Schafer Condon Carter,Chicago,2072100,4.8,Schafer Condon Carter,Independent
358,Sterling-Rice Group,"Boulder, Colo.",2070000,17.6,Sterling-Rice Group,Independent
359,Hunter Public Relations* [MDC Partners],New York,2067500,2.1,Hunter Public Relations* ,MDC Partners
360,Shift Communications,"Newton, Mass.",2043300,10.8,Shift Communications,Independent
361,Via Agency,"Portland, Maine",2040000,-14.5,Via Agency,Independent
362,Roberts & Langer DDB* [Omnicom],New York,2021300,-3.1,Roberts & Langer DDB* ,Omnicom
363,Mono* [MDC Partners],Minneapolis,2007700,52.9,Mono* ,MDC Partners
364,Big Spaceship,"Brooklyn, N.Y.",2000000,33.3,Big Spaceship,Independent
365,Source* [MDC Partners],"Norwalk, Conn.",2000000,-20.0,Source* ,MDC Partners
366,Flashpoint Medica* [Omnicom],New York,1998900,0.0,Flashpoint Medica* ,Omnicom
367,Fitzgerald & Co.* [Interpublic],Atlanta,1994200,23.5,Fitzgerald & Co.* ,Interpublic
368,Cone Communications* [Omnicom],Boston,1969400,-0.6,Cone Communications* ,Omnicom
369,Tombras Group,"Knoxville, Tenn.",1960000,24.8,Tombras Group,Independent
370,Rise Interactive,Chicago,1932300,38.7,Rise Interactive,Independent
371,Frank Agency,"Overland Park, Kan.",1930000,4.1,Frank Agency,Independent
372,Osborn Barr,St. Louis,1923900,-13.5,Osborn Barr,Independent
373,Agency 720* [Omnicom],Detroit,1922800,4.0,Agency 720* ,Omnicom
374,Wpromote,"El Segundo, Calif.",1922600,10.6,Wpromote,Independent
375,Underground Elephant*,San Diego,1920000,19.5,Underground Elephant*,Independent
376,Adams & Knight,"Avon, Conn.",1919300,-3.0,Adams & Knight,Independent
377,Zubi Advertising Services,"Coral Gables, Fla.",1900000,0.5,Zubi Advertising Services,Independent
378,Fathom,"Valley View, Ohio",1900000,2.4,Fathom,Independent
379,Peppercomm,New York,1879000,10.8,Peppercomm,Independent
380,Roundhouse*,"Portland, Ore.",1870000,38.5,Roundhouse*,Independent
381,Duncan/Channon,San Francisco,1850000,12.8,Duncan/Channon,Independent
382,LiveArea,Seattle,1847300,18.5,LiveArea,Independent
383,McGarrah Jessee,"Austin, Texas",1847200,0.4,McGarrah Jessee,Independent
384,Burrell Communications Group* [Publicis],Chicago,1842700,1.4,Burrell Communications Group* ,Publicis
385,Crossmedia*,New York,1831500,17.9,Crossmedia*,Independent
386,Rodgers Townsend* [Omnicom],St. Louis,1800000,0.0,Rodgers Townsend* ,Omnicom
387,HL Group* [MDC Partners],New York,1766800,-2.5,HL Group* ,MDC Partners
388,Direct Partners* [Omnicom],"Playa Vista, Calif.",1759700,0.7,Direct Partners* ,Omnicom
389,Elias/Savion Advertising,Pittsburgh,1759300,12.0,Elias/Savion Advertising,Independent
390,Natrel*,"Parsippany, N.J.",1743900,23.3,Natrel*,Independent
391,SparkPR*,San Francisco,1742500,0.0,SparkPR*,Independent
392,LeadDog Marketing Group,New York,1739600,-11.3,LeadDog Marketing Group,Independent
393,TM Advertising* [Interpublic],Dallas,1739400,0.0,TM Advertising* ,Interpublic
394,Serino/Coyne* [Omnicom],New York,1732800,-1.5,Serino/Coyne* ,Omnicom
395,Sullivan Higdon & Sink,"Wichita, Kan.",1725300,7.4,Sullivan Higdon & Sink,Independent
396,Camelot Strategic Marketing & Media,Dallas,1720500,27.4,Camelot Strategic Marketing & Media,Independent
397,Risdall Marketing Group*,"New Brighton, Minn.",1711700,-4.6,Risdall Marketing Group*,Independent
398,Cole & Weber* [WPP],Seattle,1710000,50.0,Cole & Weber* ,WPP
399,Omelet,"Culver City, Calif.",1700000,-38.4,Omelet,Independent
400,Mitchell Communications Group* [Dentsu],"Fayetteville, Ark.",1695500,1.6,Mitchell Communications Group* ,Dentsu
401,Muhtayzik Hoffer,San Francisco,1683800,53.7,Muhtayzik Hoffer,Independent
402,Sullivan,New York,1672300,2.6,Sullivan,Independent
403,HY Connect,Chicago,1671700,31.4,HY Connect,Independent
404,Gatesman & Dave,Pittsburgh,1664300,21.3,Gatesman & Dave,Independent
405,Trisect,Chicago,1662000,-14.5,Trisect,Independent
406,SBC Advertising [Eastport Holdings],"Columbus, Ohio",1657800,17.3,SBC Advertising ,Eastport Holdings
407,Riester,Phoenix,1655200,-11.7,Riester,Independent
408,Pitch [Project WorldWide],"Culver City, Calif.",1650000,1.9,Pitch ,Project WorldWide
409,Iconmobile* [WPP],Berlin,1650000,20.4,Iconmobile* ,WPP
410,BKV,Atlanta,1650000,7.1,BKV,Independent
411,PMG,"Fort Worth, Texas",1650000,73.0,PMG,Independent
412,H&L Partners,San Francisco,1645500,-3.8,H&L Partners,Independent
413,Genuine* [Interpublic],Boston,1634300,18.2,Genuine* ,Interpublic
414,Trozzolo Communications Group,"Kansas City, Mo.",1621300,3.2,Trozzolo Communications Group,Independent
415,Y Media Labs* [MDC Partners],"Redwood City, Calif.",1620000,80.0,Y Media Labs* ,MDC Partners
416,Republica,Miami,1620000,11.7,Republica,Independent
417,Sanders/Wingo,"El Paso, Texas",1618000,-5.0,Sanders/Wingo,Independent
418,Palisades Media Group*,"Santa Monica, Calif.",1613800,12.7,Palisades Media Group*,Independent
419,Godfrey Q,San Francisco,1610000,-8.0,Godfrey Q,Independent
420,Marcus Thomas,Cleveland,1608300,-22.8,Marcus Thomas,Independent
421,Gelia,"Williamsville, N.Y.",1607400,15.9,Gelia,Independent
422,The Community* [Publicis],Miami,1604300,21.8,The Community* ,Publicis
423,Converseon*,New York,1600000,10.3,Converseon*,Independent
424,Partners & Napier [Project WorldWide],"Rochester, N.Y.",1600000,0.0,Partners & Napier ,Project WorldWide
425,Eveo*,San Francisco,1600000,0.0,Eveo*,Independent
426,TBC,Baltimore,1595000,3.6,TBC,Independent
427,KHJ Brand Activation,Boston,1585000,3.9,KHJ Brand Activation,Independent
428,Beeby Clark & Meyler,"Stamford, Conn.",1570000,12.1,Beeby Clark & Meyler,Independent
429,GKV,Baltimore,1569800,-4.2,GKV,Independent
430,Brand Union* [WPP],London,1565800,10.4,Brand Union* ,WPP
431,AdAsia Communications,"Englewood Cliffs, N.J.",1560900,-4.8,AdAsia Communications,Independent
432,LaunchSquad,San Francisco,1558000,19.7,LaunchSquad,Independent
433,Chandelier Creative*,New York,1557700,3.8,Chandelier Creative*,Independent
434,Imagination,Chicago,1535600,3.6,Imagination,Independent
435,SSCG Media Group* [Omnicom],New York,1529400,10.0,SSCG Media Group* ,Omnicom
436,Sundog,"Fargo, N.D.",1523700,-5.6,Sundog,Independent
437,Zambezi,"Venice, Calif.",1508000,-10.8,Zambezi,Independent
438,Carol H. Williams Advertising,"Oakland, Calif.",1506900,9.6,Carol H. Williams Advertising,Independent
439,Berlin Cameron* [WPP],New York,1500000,0.0,Berlin Cameron* ,WPP
440,Luckie & Co.*,"Birmingham, Ala.",1500000,0.0,Luckie & Co.*,Independent
441,Sequence*,San Francisco,1497400,17.2,Sequence*,Independent
442,Lapiz* [Publicis],Chicago,1497100,11.5,Lapiz* ,Publicis
443,Rasky Baerlein Strategic Communications,Boston,1485400,4.4,Rasky Baerlein Strategic Communications,Independent
444,Butler/Till Media and Communications,"Rochester, N.Y.",1480000,34.5,Butler/Till Media and Communications,Independent
445,Sawtooth,"Red Bank, N.J.",1475000,-2.0,Sawtooth,Independent
446,Makovsky,New York,1465000,1.0,Makovsky,Independent
447,IMRE,"Sparks, Md.",1456000,8.6,IMRE,Independent
448,UniWorld Group* [WPP],"Brooklyn, N.Y.",1452700,-11.2,UniWorld Group* ,WPP
449,Mx Group,"Burr Ridge, Ill.",1451600,-5.0,Mx Group,Independent
450,LaneTerralever,Phoenix,1450000,3.6,LaneTerralever,Independent
451,Mortenson Safar Kim,Milwaukee,1443200,34.2,Mortenson Safar Kim,Independent
452,Amusement Park*,"Santa Ana, Calif.",1443000,4.0,Amusement Park*,Independent
453,Traction,San Francisco,1430000,30.0,Traction,Independent
454,Lippe Taylor*,New York,1428800,1.3,Lippe Taylor*,Independent
455,Intermark Group,"Birmingham, Ala.",1424200,1.1,Intermark Group,Independent
456,Stream Companies,"Malvern, Pa.",1411000,20.2,Stream Companies,Independent
457,Response Mine Interactive,Atlanta,1409800,25.1,Response Mine Interactive,Independent
458,Cooney/Waters Unlimited [Creston],New York,1402100,-9.2,Cooney/Waters Unlimited ,Creston
459,HCB Health*,"Austin, Texas",1400000,0.0,HCB Health*,Independent
460,Rain Agency,New York,1400000,9.4,Rain Agency,Independent
461,Relevent* [MDC Partners],New York,1400000,0.0,Relevent* ,MDC Partners
462,Power Agency,"Louisville, Ky.",1394700,-5.4,Power Agency,Independent
463,True North,New York,1393500,12.0,True North,Independent
464,Woodruff Sweitzer,"Kansas City, Mo.",1390000,11.2,Woodruff Sweitzer,Independent
465,Icuc Social* [Dentsu],"Winnipeg, Canada",1387200,2.0,Icuc Social* ,Dentsu
466,Rokkan* [Publicis],New York,1387000,2.4,Rokkan* ,Publicis
467,MullenLowe Profero* [Interpublic],New York,1385700,30.0,MullenLowe Profero* ,Interpublic
468,JPL,"Harrisburg, Pa.",1379400,-4.5,JPL,Independent
469,Citizen Relations [BlueFocus Communication Group],Los Angeles,1374900,-15.9,Citizen Relations ,BlueFocus Communication Group
470,Beauty at Gotham* [Interpublic],New York,1370100,-36.4,Beauty at Gotham* ,Interpublic
471,Phelps,"Playa Vista, Calif.",1363900,3.5,Phelps,Independent
472,Lockard & Wechsler Direct,"Irvington, N.Y.",1361000,-2.9,Lockard & Wechsler Direct,Independent
473,Oneupweb,"Traverse City, Mich.",1350000,12.5,Oneupweb,Independent
474,David Stark Design & Production,"Brooklyn, N.Y.",1350000,31.1,David Stark Design & Production,Independent
475,Callahan Creek,"Lawrence, Kan.",1348300,5.8,Callahan Creek,Independent
476,Iris Worldwide [Cheil Worldwide],New York,1348100,-20.5,Iris Worldwide ,Cheil Worldwide
477,Buntin Group,"Nashville, Tenn.",1346000,-4.9,Buntin Group,Independent
478,Modco Group,New York,1334000,1.9,Modco Group,Independent
479,Stern Advertising*,Cleveland,1333000,4.9,Stern Advertising*,Independent
480,St. John & Partners,"Jacksonville, Fla.",1330200,26.6,St. John & Partners,Independent
481,Doe-Anderson,"Louisville, Ky.",1327700,17.6,Doe-Anderson,Independent
482,Ologie,"Columbus, Ohio",1320700,8.4,Ologie,Independent
483,Hanley Wood Marketing,Minneapolis,1318100,-0.5,Hanley Wood Marketing,Independent
484,O'Keefe Reinhard & Paul,Chicago,1300000,209.5,O'Keefe Reinhard & Paul,Independent
485,Definition 6*,Atlanta,1300000,0.0,Definition 6*,Independent
486,Liquid Agency,"San Jose, Calif.",1298800,-23.3,Liquid Agency,Independent
487,Johannes Leonardo* [WPP],New York,1296100,20.9,Johannes Leonardo* ,WPP
488,Nelson Schmidt,Milwaukee,1295400,-0.1,Nelson Schmidt,Independent
489,Bodden Partners,New York,1291000,-1.4,Bodden Partners,Independent
490,Posterscope* [Dentsu],London,1280000,0.0,Posterscope* ,Dentsu
491,Boathouse Group,"Waltham, Mass.",1275000,1.2,Boathouse Group,Independent
492,Company of Others,Houston,1270000,-4.5,Company of Others,Independent
493,RF Binder Partners,New York,1270000,0.8,RF Binder Partners,Independent
494,Proof Advertising,"Austin, Texas",1257200,11.6,Proof Advertising,Independent
495,Broadstreet Productions,New York,1248900,7.8,Broadstreet Productions,Independent
496,Wednesday* [Omnicom],London,1241800,50.2,Wednesday* ,Omnicom
497,Terri & Sandy,New York,1230000,66.2,Terri & Sandy,Independent
498,Tenthwave Digital,New York,1226900,-8.4,Tenthwave Digital,Independent
499,Marca Miami [Eastport Holdings],"Coconut Grove, Fla.",1222100,-0.3,Marca Miami ,Eastport Holdings
500,Strategic America,"West Des Moines, Iowa",1221700,5.3,Strategic America,Independent
501,FKQ Advertising & Marketing,"Clearwater, Fla.",1215200,14.4,FKQ Advertising & Marketing,Independent
502,DMW Direct,"Chesterbrook, Pa.",1212700,-12.0,DMW Direct,Independent
503,InVNT [Time Inc.],New York,1210900,12.0,InVNT ,Time Inc.
504,Planit,Baltimore,1200900,34.3,Planit,Independent
505,Clarity Coverdale Fury,Minneapolis,1200000,0.0,Clarity Coverdale Fury,Independent
506,Yamamoto* [MDC Partners],Minneapolis,1200000,50.0,Yamamoto* ,MDC Partners
507,PJA Advertising & Marketing,"Cambridge, Mass.",1200000,-7.7,PJA Advertising & Marketing,Independent
508,Sensis,Los Angeles,1193600,31.7,Sensis,Independent
509,Cardenas Marketing Network,Chicago,1190800,,Cardenas Marketing Network,Independent
510,Southwest Media Group* [Eastport Holdings],Dallas,1175000,13.0,Southwest Media Group* ,Eastport Holdings
511,IW Group* [Interpublic],"West Hollywood, Calif.",1163900,3.0,IW Group* ,Interpublic
512,Seiden Group,New York,1160000,22.8,Seiden Group,Independent
513,Michael Walters Advertising*,Chicago,1157100,0.0,Michael Walters Advertising*,Independent
514,Hook Studio,"Ann Arbor, Mich.",1150000,0.0,Hook Studio,Independent
515,De la Cruz Group,"Guaynabo, Puerto Rico",1143600,12.0,De la Cruz Group,Independent
516,Hunt Adkins,Minneapolis,1131000,2.0,Hunt Adkins,Independent
517,Fuse,St. Louis,1126500,2.3,Fuse,Independent
518,Hanson*,"Maumee, Ohio",1125000,-5.9,Hanson*,Independent
519,Ab&c Creative Intelligence,"Wilmington, Del.",1124000,2.2,Ab&c Creative Intelligence,Independent
520,Fetch* [Dentsu],London,1107000,21.4,Fetch* ,Dentsu
521,Anthology Marketing Group,Honolulu,1105900,-0.9,Anthology Marketing Group,Independent
522,Hiebing,"Madison, Wis.",1101900,6.9,Hiebing,Independent
523,Communica,"Toledo, Ohio",1100000,0.0,Communica,Independent
524,Fly Communications,New York,1100000,4.8,Fly Communications,Independent
525,Cibo Global,San Francisco,1100000,22.2,Cibo Global,Independent
526,Triple Threat Communications,"Paramus, N.J.",1100000,4.8,Triple Threat Communications,Independent
527,InterTrend Communications,"Long Beach, Calif.",1100000,6.8,InterTrend Communications,Independent
528,Bohan Advertising,"Nashville, Tenn.",1096700,2.8,Bohan Advertising,Independent
529,Godfrey,"Lancaster, Pa.",1092500,-0.3,Godfrey,Independent
530,Hawthorne Direct,Los Angeles,1089100,29.1,Hawthorne Direct,Independent
531,Push,Orlando,1080000,-9.0,Push,Independent
532,Lewis Communications*,"Mobile, Ala.",1076900,2.6,Lewis Communications*,Independent
533,PM3,Atlanta,1068200,18.7,PM3,Independent
534,Cardinal Path* [Dentsu],Chicago,1066700,44.6,Cardinal Path* ,Dentsu
535,Interlex Communications,San Antonio,1053500,112.6,Interlex Communications,Independent
536,Camp & King,San Francisco,1050000,23.5,Camp & King,Independent
537,Admerasia,New York,1050000,-4.5,Admerasia,Independent
538,Current Marketing* [Interpublic],Chicago,1050000,1.9,Current Marketing* ,Interpublic
539,Kaplow Communications*,New York,1044400,-3.9,Kaplow Communications*,Independent
540,Hello Design* [MDC Partners],"Culver City, Calif.",1026800,21.4,Hello Design* ,MDC Partners
541,Team Epiphany,New York,1018200,42.1,Team Epiphany,Independent
542,Somnio,"Austin, Texas",1011400,96.6,Somnio,Independent
543,Crosby,"Annapolis, Md.",1005500,-3.7,Crosby,Independent
544,Axis Agency* [Interpublic],"West Hollywood, Calif.",1003900,-0.4,Axis Agency* ,Interpublic
545,TDW & Co.,Seattle,1001500,31.8,TDW & Co.,Independent
546,Luquire George Andrews,"Charlotte, N.C.",1000600,6.8,Luquire George Andrews,Independent
547,Noble Communications,"Springfield, Mo.",1000000,-2.9,Noble Communications,Independent
548,Magnetic Collaborative,New York,1000000,31.6,Magnetic Collaborative,Independent
549,Kastner & Partners,Los Angeles,1000000,25.0,Kastner & Partners,Independent
550,Siltanen & Partners,"El Segundo, Calif.",1000000,0.0,Siltanen & Partners,Independent
551,BPN* [Interpublic],New York,992400,6.2,BPN* ,Interpublic
552,Ymarketing,"Newport Beach, Calif.",987500,24.5,Ymarketing,Independent
553,Mindgruve*,San Diego,975400,1.4,Mindgruve*,Independent
554,Chemistry,Pittsburgh,964000,-1.6,Chemistry,Independent
555,GreenRubino,Seattle,961000,24.4,GreenRubino,Independent
556,D Exposito & Partners,New York,960700,1.6,D Exposito & Partners,Independent
557,Sub Rosa*,New York,957200,-17.4,Sub Rosa*,Independent
558,PriceWeber Marketing Communications,"Louisville, Ky.",950300,20.4,PriceWeber Marketing Communications,Independent
559,Pollinate,"Portland, Ore.",950000,6.7,Pollinate,Independent
560,Mythic*,"Charlotte, N.C.",947300,3.3,Mythic*,Independent
561,Hart,"Maumee, Ohio",937400,15.7,Hart,Independent
562,Larry John Wright,"Mesa, Ariz.",936000,67.1,Larry John Wright,Independent
563,Zehnder Communications,New Orleans,932400,-2.1,Zehnder Communications,Independent
564,Peter A. Mayer Advertising,New Orleans,929200,-56.5,Peter A. Mayer Advertising,Independent
565,iStrategyLabs,Washington,921000,39.0,iStrategyLabs,Independent
566,Zocalo Group* [Omnicom],Chicago,920100,0.0,Zocalo Group* ,Omnicom
567,Northlich*,Cincinnati,920000,0.0,Northlich*,Independent
568,Muse,"Culver City, Calif.",917000,17.6,Muse,Independent
569,Martino Flynn,"Pittsford, N.Y.",910800,9.7,Martino Flynn,Independent
570,Dynamit,"Columbus, Ohio",900000,55.2,Dynamit,Independent
571,Noble People,New York,900000,125.0,Noble People,Independent
572,Triptent,New York,900000,50.0,Triptent,Independent
573,Brighton Agency,St. Louis,897900,-23.3,Brighton Agency,Independent
574,Revana Digital,"San Dimas, Calif.",887500,-32.9,Revana Digital,Independent
575,Badger & Winters,New York,873700,-26.0,Badger & Winters,Independent
576,Simple Truth,Chicago,870400,-5.2,Simple Truth,Independent
577,Strikeforce Communications,New York,870000,4.8,Strikeforce Communications,Independent
578,SMZ,"Troy, Mich.",870000,-1.1,SMZ,Independent
579,Acento Advertising,"Santa Monica, Calif.",866700,0.2,Acento Advertising,Independent
580,Bateman Group,San Francisco,864300,28.9,Bateman Group,Independent
581,Bayshore Solutions,"Tampa, Fla.",863800,1.9,Bayshore Solutions,Independent
582,Beyond Marketing Group,"Irvine, Calif.",861200,0.0,Beyond Marketing Group,Independent
583,Taxi* [WPP],Toronto,857900,31.9,Taxi* ,WPP
584,PulseCX*,"Montgomeryville, Pa.",857100,-4.8,PulseCX*,Independent
585,Moveo,Chicago,856700,5.2,Moveo,Independent
586,Daniel Brian Advertising,"Rochester, Mich.",853200,27.3,Daniel Brian Advertising,Independent
587,Digital Pulp,New York,850000,2.4,Digital Pulp,Independent
588,Catalyst,"Rochester, N.Y.",850000,0.0,Catalyst,Independent
589,Arke Systems,Atlanta,847000,4.7,Arke Systems,Independent
590,DWA,San Francisco,846200,64.1,DWA,Independent
591,Kovel/Fuller*,"Culver City, Calif.",839100,-1.3,Kovel/Fuller*,Independent
592,Stein IAS,New York,831600,17.1,Stein IAS,Independent
593,Springbox,"Austin, Texas",831200,44.3,Springbox,Independent
594,People Ideas & Culture,New York,830000,188.8,People Ideas & Culture,Independent
595,AHA,"Vancouver, Wash.",830000,2.5,AHA,Independent
596,Source Communications*,"Hackensack, N.J.",826200,0.0,Source Communications*,Independent
597,Aaaza,Los Angeles,825000,25.0,Aaaza,Independent
598,Syzygy* [WPP],"Bad Homburg, Germany",824000,114.4,Syzygy* ,WPP
599,Nemo Design*,"Portland, Ore.",820000,32.3,Nemo Design*,Independent
600,Media Horizons,"Norwalk, Conn.",807400,8.4,Media Horizons,Independent
601,Vladimir Jones,"Colorado Springs, Colo.",802900,-8.6,Vladimir Jones,Independent
602,Launchpad Advertising,New York,800000,0.0,Launchpad Advertising,Independent
603,Karsh Hagan,Denver,797800,4.2,Karsh Hagan,Independent
604,Marden-Kane Digital Promotions,"Woodbury, N.Y.",797500,-3.0,Marden-Kane Digital Promotions,Independent
605,Roberts Communications,"Rochester, N.Y.",794600,10.5,Roberts Communications,Independent
606,Next Marketing,"Norcross, Ga.",793700,-10.0,Next Marketing,Independent
607,Rx Mosaic Health* [Omnicom],New York,792000,8.5,Rx Mosaic Health* ,Omnicom
608,Kwittken* [MDC Partners],New York,790000,14.5,Kwittken* ,MDC Partners
609,LevLane*,Philadelphia,780000,14.4,LevLane*,Independent
610,Madwell,"Brooklyn, N.Y.",775300,68.8,Madwell,Independent
611,Preston Kelly,Minneapolis,775000,3.3,Preston Kelly,Independent
612,Curiosity,Cincinnati,774000,29.9,Curiosity,Independent
613,Charleston/Orwig,"Hartland, Wis.",771100,-10.4,Charleston/Orwig,Independent
614,Slack & Co.*,Chicago,770000,0.6,Slack & Co.*,Independent
615,TaCito Direct,Dallas,769700,-10.4,TaCito Direct,Independent
616,Babcock Jenkins,"Portland, Ore.",760000,-33.3,Babcock Jenkins,Independent
617,Nail Communications,"Providence, R.I.",756400,22.0,Nail Communications,Independent
618,New Honor Society* [Interpublic],St. Louis,753400,5.0,New Honor Society* ,Interpublic
619,Downtown Partners* [Omnicom],Chicago,750000,-10.0,Downtown Partners* ,Omnicom
620,Bozell*,Omaha,750000,0.0,Bozell*,Independent
621,Gregory FCA,"Ardmore, Pa.",750000,10.3,Gregory FCA,Independent
622,EGC Group,"Melville, N.Y.",750000,0.0,EGC Group,Independent
623,Questus,San Francisco,750000,-28.6,Questus,Independent
624,One North Interactive*,Chicago,749100,11.6,One North Interactive*,Independent
625,Threespot,Washington,747100,2.1,Threespot,Independent
626,BusinessOnline,San Diego,746400,2.4,BusinessOnline,Independent
627,Baker Street Advertising*,San Francisco,741300,4.0,Baker Street Advertising*,Independent
628,Mirrorball,New York,740000,15.6,Mirrorball,Independent
629,Pavone Marketing Group,"Harrisburg, Pa.",730700,5.9,Pavone Marketing Group,Independent
630,Rabinovici & Associates,"Hallandale Beach, Fla.",729700,23.7,Rabinovici & Associates,Independent
631,Bandy Carroll Hellige,"Louisville, Ky.",729500,12.2,Bandy Carroll Hellige,Independent
632,Farm,"Depew, N.Y.",729000,13.9,Farm,Independent
633,Chempetitive Group,Chicago,725100,34.2,Chempetitive Group,Independent
634,Adrenaline,Atlanta,724400,11.4,Adrenaline,Independent
635,Cactus,Denver,721600,8.9,Cactus,Independent
636,Airfoil Group*,"Royal Oak, Mich.",720000,0.4,Airfoil Group*,Independent
637,Stone Ward,"Little Rock, Ark.",712200,0.0,Stone Ward,Independent
638,DNA Seattle,Seattle,706000,1.4,DNA Seattle,Independent
639,Struck,Salt Lake City,705700,-4.5,Struck,Independent
640,Brooklyn Brothers* [Interpublic],New York,700000,-1.4,Brooklyn Brothers* ,Interpublic
641,Solve,Minneapolis,700000,29.6,Solve,Independent
642,Orci,"Santa Monica, Calif.",700000,16.7,Orci,Independent
643,Walker Sands,Chicago,691700,51.8,Walker Sands,Independent
644,Lloyd & Co.*,New York,690000,-8.0,Lloyd & Co.*,Independent
645,Borshoff,Indianapolis,687100,-13.7,Borshoff,Independent
646,Wing* [WPP],New York,684900,-18.2,Wing* ,WPP
647,Safari Sundays*,New York,679600,22.5,Safari Sundays*,Independent
648,Lopito Ileana & Howie,"Guaynabo, Puerto Rico",679100,5.5,Lopito Ileana & Howie,Independent
649,Advantage International* [Interpublic],"Norwalk, Conn.",673500,4.6,Advantage International* ,Interpublic
650,Kelliher Samets Volk,"Burlington, Vt.",670000,12.6,Kelliher Samets Volk,Independent
651,Mortar*,San Francisco,668600,0.0,Mortar*,Independent
652,CDM Los Angeles* [Omnicom],Los Angeles,668500,-18.6,CDM Los Angeles* ,Omnicom
653,Barker Advertising and Interactive,New York,664400,10.2,Barker Advertising and Interactive,Independent
654,Three Deep,"St. Paul, Minn.",664400,2.5,Three Deep,Independent
655,Ansible* [Interpublic],New York,662800,12.0,Ansible* ,Interpublic
656,Media Logic,"Albany, N.Y.",662000,6.1,Media Logic,Independent
657,MBLM Advertising*,New York,659300,-7.1,MBLM Advertising*,Independent
658,White64,"Tysons, Va.",657500,6.0,White64,Independent
659,PanCom International*,Los Angeles,656000,9.5,PanCom International*,Independent
660,Dodge Communications,"Alpharetta, Ga.",655500,8.1,Dodge Communications,Independent
661,Apollo Interactive,"El Segundo, Calif.",650000,-3.7,Apollo Interactive,Independent
662,The Variable,"Winston-Salem, N.C.",643600,98.1,The Variable,Independent
663,MediaMorphosis,"Long Island City, N.Y.",638300,-4.2,MediaMorphosis,Independent
664,Red Square Agency,"Mobile, Ala.",637500,2.2,Red Square Agency,Independent
665,Dae Advertising,San Francisco,636000,24.2,Dae Advertising,Independent
666,Battery,"Hollywood, Calif.",630000,425.0,Battery,Independent
667,M/C/C,Dallas,620200,1.7,M/C/C,Independent
668,StudioNorth,"North Chicago, Ill.",610000,10.9,StudioNorth,Independent
669,Liquid Interactive,"Allentown, Pa.",601400,21.2,Liquid Interactive,Independent
670,Copacino & Fujikado,Seattle,600000,5.7,Copacino & Fujikado,Independent
671,Sprocket Media,"Pasadena, Calif.",600000,-50.0,Sprocket Media,Independent
672,Standard Time,Los Angeles,600000,100.0,Standard Time,Independent
673,Modern Climate,Minneapolis,600000,-37.3,Modern Climate,Independent
674,Luxe Collective Group,New York,600000,20.0,Luxe Collective Group,Independent
675,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",598500,2.0,Cashman & Katz Integrated Communications,Independent
